symbol,session_date,exclusion_reason
QQQ,2023-08-08,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-08-09,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2023-08-10,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-08-11,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-08-14,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-08-15,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-08-16,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-08-17,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-08-18,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-08-21,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2023-08-22,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-08-23,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-08-24,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2023-08-25,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-08-28,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-08-29,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-08-30,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-08-31,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-09-01,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2023-09-05,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-09-06,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-09-07,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-09-08,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2023-09-11,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-09-12,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-09-13,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-09-14,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-09-15,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2023-09-18,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-09-19,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-09-20,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-09-21,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-09-22,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-09-25,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-09-26,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-09-27,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-09-28,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-09-29,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-10-02,EXCLUDED_MAXIMUM_PULLBACK
QQQ,2023-10-03,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-10-04,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-10-05,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-10-06,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-10-09,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-10-10,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-10-11,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-10-12,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-10-13,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-10-16,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-10-17,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-10-18,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-10-19,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-10-20,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-10-23,EXCLUDED_MAXIMUM_PULLBACK
QQQ,2023-10-24,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-10-25,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2023-10-26,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-10-27,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-10-30,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2023-10-31,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2023-11-01,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-11-02,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-11-03,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-11-06,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-11-07,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-11-08,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-11-09,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-11-10,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-11-13,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-11-14,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-11-15,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-11-16,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-11-17,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-11-20,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2023-11-21,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-11-22,EXCLUDED_MAXIMUM_PULLBACK
QQQ,2023-11-24,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-11-27,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-11-28,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-11-29,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-11-30,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2023-12-01,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-12-04,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-12-05,EXCLUDED_MAXIMUM_PULLBACK
QQQ,2023-12-06,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2023-12-07,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-12-08,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2023-12-11,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2023-12-12,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-12-13,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-12-14,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-12-15,EXCLUDED_MAXIMUM_PULLBACK
QQQ,2023-12-18,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-12-19,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-12-20,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-12-21,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-12-22,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-12-26,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-12-27,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-12-28,EXCLUDED_DRIVE_THRESHOLD
QQQ,2023-12-29,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-01-02,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-01-03,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-01-04,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-01-05,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-01-08,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-01-09,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-01-10,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-01-11,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-01-12,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-01-16,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-01-17,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-01-18,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-01-19,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-01-22,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-01-23,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-01-24,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-01-25,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-01-26,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-01-29,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-01-30,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-01-31,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-02-01,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-02-02,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-02-05,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-02-06,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-02-07,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-02-08,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-02-09,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-02-12,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-02-13,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-02-14,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-02-15,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-02-16,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-02-20,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-02-21,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-02-22,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-02-23,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-02-26,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-02-27,EXCLUDED_MAXIMUM_PULLBACK
QQQ,2024-02-28,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-02-29,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-03-01,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-03-04,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-03-05,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-03-06,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-03-07,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-03-08,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-03-11,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-03-12,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-03-13,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-03-14,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-03-15,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-03-18,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-03-19,EXCLUDED_MAXIMUM_PULLBACK
QQQ,2024-03-20,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-03-21,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-03-22,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-03-25,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-03-26,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-03-27,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-03-28,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-04-01,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-04-02,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-04-03,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-04-04,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-04-05,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-04-08,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-04-09,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-04-10,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-04-11,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-04-12,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-04-15,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-04-16,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-04-17,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-04-18,EXCLUDED_MAXIMUM_PULLBACK
QQQ,2024-04-19,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-04-22,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-04-23,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-04-24,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-04-25,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-04-26,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-04-29,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-04-30,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-01,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-02,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-03,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-06,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-07,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-08,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-09,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-10,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-13,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-14,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-15,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-16,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-17,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-20,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-05-21,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-22,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-23,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-05-24,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-28,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-29,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-30,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-05-31,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-06-03,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-06-04,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-06-05,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-06-06,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-06-07,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-06-10,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-06-11,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-06-12,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-06-13,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-06-14,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-06-17,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-06-18,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-06-20,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-06-21,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-06-24,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-06-25,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-06-26,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-06-27,EXCLUDED_MAXIMUM_PULLBACK
QQQ,2024-06-28,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-07-01,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-07-02,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-07-03,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-07-05,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-07-08,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-07-09,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-07-10,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-07-11,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-07-12,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-07-15,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-07-16,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-07-17,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-07-18,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-07-19,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-07-22,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-07-23,EXCLUDED_MAXIMUM_PULLBACK
QQQ,2024-07-24,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-07-25,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-07-26,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-07-29,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-07-30,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-07-31,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-01,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-08-02,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-05,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-08-06,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-07,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-08,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-09,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-12,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-13,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-14,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-15,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-16,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-19,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-20,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-21,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-22,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-23,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-26,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-27,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-28,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-29,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-08-30,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-09-03,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-09-04,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-09-05,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-09-06,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-09-09,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-09-10,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-09-11,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-09-12,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-09-13,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-09-16,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-09-17,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-09-18,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-09-19,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-09-20,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-09-23,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-09-24,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-09-25,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-09-26,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-09-27,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-09-30,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-10-01,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-10-02,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-10-03,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-10-04,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-10-07,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-10-08,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-10-09,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-10-10,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-10-11,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-10-14,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-10-15,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-10-16,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-10-17,EXCLUDED_MAXIMUM_PULLBACK
QQQ,2024-10-18,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-10-21,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-10-22,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-10-23,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-10-24,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-10-25,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-10-28,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-10-29,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-10-30,EXCLUDED_MAXIMUM_PULLBACK
QQQ,2024-10-31,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-11-01,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-11-04,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-11-05,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-11-06,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-11-07,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-11-08,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-11-11,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-11-12,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-11-13,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-11-14,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-11-15,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-11-18,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-11-19,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-11-20,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-11-21,EXCLUDED_MAXIMUM_PULLBACK
QQQ,2024-11-22,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-11-25,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-11-26,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-11-27,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-11-29,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-12-02,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-12-03,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-12-04,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-12-05,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-12-06,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-12-09,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-12-10,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-12-11,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-12-12,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-12-13,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-12-16,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-12-17,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-12-18,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-12-19,EXCLUDED_MAXIMUM_PULLBACK
QQQ,2024-12-20,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-12-23,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-12-24,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-12-26,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-12-27,EXCLUDED_POST_DRIVE_NEW_EXTREME
QQQ,2024-12-30,EXCLUDED_DRIVE_THRESHOLD
QQQ,2024-12-31,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-01-03,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-01-04,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-01-05,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-01-06,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-01-07,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-01-10,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-01-11,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-01-12,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-01-13,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-01-14,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-01-18,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-01-19,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-01-20,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-01-21,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-01-24,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-01-25,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-01-26,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-01-27,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-01-28,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-01-31,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-02-01,EXCLUDED_INSUFFICIENT_ATR_HISTORY
SPY,2022-02-02,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-02-03,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-02-04,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-02-07,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-02-08,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-02-09,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-02-10,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2022-02-11,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-02-14,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-02-15,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-02-16,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-02-17,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-02-18,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-02-22,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-02-23,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-02-24,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-02-25,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-02-28,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-01,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-02,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-03,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-04,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-07,EXCLUDED_POST_DRIVE_NEW_EXTREME
SPY,2022-03-08,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-09,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-10,EXCLUDED_DRIVE_THRESHOLD
SPY,2022-03-11,EXCLUDED_DRIVE_THRESHOLD
