hypothesis_id,symbol,session_date,event_type,event_side,event_time,event_bar_index,event_price,opening_high,opening_low,opening_midpoint,opening_range_width,atr_14,opening_range_width_over_atr,same_side_extreme,last_sweep_time,bars_since_sweep,sweep_depth_ticks,sweep_depth_over_atr,fvg_size,fvg_size_ticks,fvg_size_over_atr,gap_direction,event_hour,year,day_of_week,reversal_direction,continuation_direction,derived_event_id
HYP-FCR-EVENT-01,QQQ,2022-01-03,EVENT-03,high,2022-01-03T19:40:00+00:00,62,401.75,401.53,396.88,399.205,4.649999999999977,0.3451785714285741,13.471288153129676,401.53,,,31.000000000000227,0.8980858768753228,0.0,0.0,0.0,unknown,14:00,2022,Monday,short,long,6fabccb0001bf711cce805af307c328fab8edc4e
HYP-FCR-EVENT-01,QQQ,2022-01-03,EVENT-04,high,2022-01-03T19:40:00+00:00,62,401.75,401.53,396.88,399.205,4.649999999999977,0.3451785714285741,13.471288153129676,401.53,,,31.000000000000227,0.8980858768753228,0.0,0.0,0.0,unknown,14:00,2022,Monday,short,long,2ea22785652b54c6f921fa3e74fe907fb8ef7537
HYP-FCR-EVENT-01,QQQ,2022-01-03,EVENT-08,high,2022-01-03T19:40:00+00:00,62,401.75,401.53,396.88,399.205,4.649999999999977,0.3451785714285741,13.471288153129676,401.84,2022-01-03T19:40:00+00:00,0.0,31.000000000000227,0.8980858768753228,0.0,0.0,0.0,unknown,14:00,2022,Monday,short,long,d791b86e0d9acf54b814b0fdb6fb494c4cc439f8
HYP-FCR-EVENT-01,QQQ,2022-01-03,EVENT-09,low,2022-01-03T15:15:00+00:00,9,399.252,401.53,396.88,399.205,4.649999999999977,1.402000000000004,3.316690442225367,396.88,,,0.0,0.0,0.0699999999999931,6.999999999999318,0.0499286733238181,unknown,10:00,2022,Monday,long,short,ca8c9e77d3848fb5f066f5ac31a36bb48ed283b5
HYP-FCR-EVENT-01,QQQ,2022-01-03,EVENT-10,high,2022-01-03T16:15:00+00:00,21,399.4801,401.53,396.88,399.205,4.649999999999977,0.759999999999999,6.118421052631557,401.53,,,0.0,0.0,0.160000000000025,16.0000000000025,0.2105263157895068,unknown,11:00,2022,Monday,short,long,7ed7a0a784878c94cd23fa455de2650a9c658548
HYP-FCR-EVENT-01,QQQ,2022-01-04,EVENT-01,low,2022-01-04T15:00:00+00:00,6,399.9232,402.29,400.65,401.47,1.6400000000000432,0.8565714285714259,1.9146097398266075,400.65,,,97.99999999999612,1.1440960640426536,0.0,0.0,0.0,gap_down,10:00,2022,Tuesday,long,short,2f485b532f457f33c530b4046bedc5ead747ee10
HYP-FCR-EVENT-01,QQQ,2022-01-04,EVENT-02,low,2022-01-04T15:00:00+00:00,6,399.9232,402.29,400.65,401.47,1.6400000000000432,0.8565714285714259,1.9146097398266075,400.65,,,97.99999999999612,1.1440960640426536,0.0,0.0,0.0,gap_down,10:00,2022,Tuesday,long,short,ef408b028bd4bc64f4eaa27b8fdc2b6252559f6f
HYP-FCR-EVENT-01,QQQ,2022-01-04,EVENT-07,low,2022-01-04T15:00:00+00:00,6,399.9232,402.29,400.65,401.47,1.6400000000000432,0.8565714285714259,1.9146097398266075,399.67,2022-01-04T15:00:00+00:00,0.0,97.99999999999612,1.1440960640426536,0.0,0.0,0.0,gap_down,10:00,2022,Tuesday,long,short,78b59783633d1ed14660f62d5b46d14304b528e3
HYP-FCR-EVENT-01,QQQ,2022-01-05,EVENT-01,low,2022-01-05T17:30:00+00:00,36,392.4,395.37,392.36,393.865,3.009999999999991,0.5824928571428488,5.167445339611826,392.36,,,17.00000000000159,0.2918490723369087,0.0,0.0,0.0,gap_down,12:00,2022,Wednesday,long,short,6e0ffe100e9a37e45e347e8343a5e4ceb2ba6a34
HYP-FCR-EVENT-01,QQQ,2022-01-05,EVENT-02,low,2022-01-05T17:30:00+00:00,36,392.4,395.37,392.36,393.865,3.009999999999991,0.5824928571428488,5.167445339611826,392.36,,,17.00000000000159,0.2918490723369087,0.0,0.0,0.0,gap_down,12:00,2022,Wednesday,long,short,e65160a4ede204a815acf7287ba6ff72ca704d71
HYP-FCR-EVENT-01,QQQ,2022-01-05,EVENT-03,high,2022-01-05T15:00:00+00:00,6,394.86,395.37,392.36,393.865,3.009999999999991,1.4930999999999943,2.0159399906235365,395.37,,,51.99999999999818,0.3482687026990715,0.0,0.0,0.0,gap_down,10:00,2022,Wednesday,short,long,207752514c8877e86ed88a31c5057f8cb8dfbc8b
HYP-FCR-EVENT-01,QQQ,2022-01-05,EVENT-04,high,2022-01-05T15:00:00+00:00,6,394.86,395.37,392.36,393.865,3.009999999999991,1.4930999999999943,2.0159399906235365,395.37,,,51.99999999999818,0.3482687026990715,0.0,0.0,0.0,gap_down,10:00,2022,Wednesday,short,long,2833da18d6c34602aa6d7259bb4ce94bf829a504
HYP-FCR-EVENT-01,QQQ,2022-01-05,EVENT-06,high,2022-01-05T15:15:00+00:00,9,394.04,395.37,392.36,393.865,3.009999999999991,1.275169999999997,2.360469584447562,395.89,2022-01-05T15:00:00+00:00,3.0,51.99999999999818,0.4077887654194994,0.0099999999999909,0.9999999999990904,0.0078420916426758,gap_down,10:00,2022,Wednesday,short,long,e118ce203b77f0d7d10ac4cd9181d71e132f20a1
HYP-FCR-EVENT-01,QQQ,2022-01-05,EVENT-07,low,2022-01-05T17:30:00+00:00,36,392.4,395.37,392.36,393.865,3.009999999999991,0.5824928571428488,5.167445339611826,392.19,2022-01-05T17:30:00+00:00,0.0,17.00000000000159,0.2918490723369087,0.0,0.0,0.0,gap_down,12:00,2022,Wednesday,long,short,704d3270b18a40ef5a5601f439e97c4c2254ac73
HYP-FCR-EVENT-01,QQQ,2022-01-05,EVENT-09,low,2022-01-05T15:55:00+00:00,17,394.0951,395.37,392.36,393.865,3.009999999999991,0.8973285714285778,3.3544011589957154,392.36,,,0.0,0.0,0.0400000000000204,4.000000000002046,0.0445767595880058,gap_down,10:00,2022,Wednesday,long,short,4f9232a25c64a3e8e7720c7145e9fa13ebf6f0cc
HYP-FCR-EVENT-01,QQQ,2022-01-06,EVENT-01,low,2022-01-06T15:00:00+00:00,6,381.17,386.26,381.94,384.1,4.319999999999993,1.930000000000015,2.238341968911896,381.94,,,92.0000000000016,0.4766839378238387,0.0,0.0,0.0,gap_down,10:00,2022,Thursday,long,short,02d08afc2cea411196f48c4530bd9c8802f67ca9
HYP-FCR-EVENT-01,QQQ,2022-01-06,EVENT-02,low,2022-01-06T15:00:00+00:00,6,381.17,386.26,381.94,384.1,4.319999999999993,1.930000000000015,2.238341968911896,381.94,,,92.0000000000016,0.4766839378238387,0.0,0.0,0.0,gap_down,10:00,2022,Thursday,long,short,e21b82484062759329e21cbc675363a1edfd7eb3
HYP-FCR-EVENT-01,QQQ,2022-01-06,EVENT-03,high,2022-01-06T15:55:00+00:00,17,386.03,386.26,381.94,384.1,4.319999999999993,1.6273285714285717,2.654657501777668,386.26,,,50.76000000000249,0.3119222564588917,0.0,0.0,0.0,gap_up,10:00,2022,Thursday,short,long,2ab3be74e9e61db7830ea2f3f29b2366818cdcea
HYP-FCR-EVENT-01,QQQ,2022-01-06,EVENT-04,high,2022-01-06T15:55:00+00:00,17,386.03,386.26,381.94,384.1,4.319999999999993,1.6273285714285717,2.654657501777668,386.26,,,50.76000000000249,0.3119222564588917,0.0,0.0,0.0,gap_up,10:00,2022,Thursday,short,long,96bb0e854f64cf3ad8d5118c314f0754a1ca11f5
HYP-FCR-EVENT-01,QQQ,2022-01-06,EVENT-05,low,2022-01-06T15:30:00+00:00,12,385.31,386.26,381.94,384.1,4.319999999999993,1.801538461538467,2.3979504696840195,381.79,2022-01-06T15:20:00+00:00,2.0,14.999999999997726,0.0832621690862382,0.4000000000000341,40.00000000000341,0.2220324508966877,gap_down,10:00,2022,Thursday,long,short,743227195c25b9feda6ee6acb914e828fc371d5c
HYP-FCR-EVENT-01,QQQ,2022-01-06,EVENT-06,high,2022-01-06T16:25:00+00:00,23,385.48,386.26,381.94,384.1,4.319999999999993,1.3478785714285746,3.205036485906412,387.35,2022-01-06T16:15:00+00:00,2.0,109.00000000000318,0.808678187416226,0.0018000000000029,0.180000000000291,0.0013354318691298,gap_up,11:00,2022,Thursday,short,long,7cf274b7cfd7bd7d9ac0b80b978e82afdf559fdc
HYP-FCR-EVENT-01,QQQ,2022-01-06,EVENT-07,low,2022-01-06T15:00:00+00:00,6,381.17,386.26,381.94,384.1,4.319999999999993,1.930000000000015,2.238341968911896,381.02,2022-01-06T15:00:00+00:00,0.0,92.0000000000016,0.4766839378238387,0.0,0.0,0.0,gap_down,10:00,2022,Thursday,long,short,55f4d7542fcd1965efcce4f4ce064101f4024596
HYP-FCR-EVENT-01,QQQ,2022-01-06,EVENT-08,high,2022-01-06T15:55:00+00:00,17,386.03,386.26,381.94,384.1,4.319999999999993,1.6273285714285717,2.654657501777668,386.7676,2022-01-06T15:55:00+00:00,0.0,50.76000000000249,0.3119222564588917,0.0,0.0,0.0,gap_up,10:00,2022,Thursday,short,long,579a2897e373acb92960700c757cab10fa5e06cb
HYP-FCR-EVENT-01,QQQ,2022-01-07,EVENT-01,low,2022-01-07T15:35:00+00:00,13,380.53,385.76,381.1,383.43,4.659999999999968,1.3460714285714346,3.461926240382025,381.1,,,57.000000000005,0.4234544972141504,0.0,0.0,0.0,gap_down,10:00,2022,Friday,long,short,049c7ea16c1f298f41da318d4bafc93fcdf84bf3
HYP-FCR-EVENT-01,QQQ,2022-01-07,EVENT-02,low,2022-01-07T15:35:00+00:00,13,380.53,385.76,381.1,383.43,4.659999999999968,1.3460714285714346,3.461926240382025,381.1,,,57.000000000005,0.4234544972141504,0.0,0.0,0.0,gap_down,10:00,2022,Friday,long,short,8341ca7f832a3688a804588693db8498561ea98f
HYP-FCR-EVENT-01,QQQ,2022-01-07,EVENT-05,low,2022-01-07T16:50:00+00:00,28,381.96,385.76,381.1,383.43,4.659999999999968,1.0049928571428464,4.636848875969286,380.15,2022-01-07T16:45:00+00:00,1.0,95.00000000000456,0.945280350251301,0.3199999999999932,31.99999999999932,0.3184102232425214,gap_down,11:00,2022,Friday,long,short,24fa8d5eebc6c7cc86064e45cbfcc72d21fcae52
HYP-FCR-EVENT-01,QQQ,2022-01-07,EVENT-07,low,2022-01-07T15:35:00+00:00,13,380.53,385.76,381.1,383.43,4.659999999999968,1.3460714285714346,3.461926240382025,380.53,2022-01-07T15:35:00+00:00,0.0,57.000000000005,0.4234544972141504,0.0,0.0,0.0,gap_down,10:00,2022,Friday,long,short,26c798aa80dc9905f087227e2eafed9bd694a278
HYP-FCR-EVENT-01,QQQ,2022-01-07,EVENT-10,high,2022-01-07T15:05:00+00:00,7,382.65,385.76,381.1,383.43,4.659999999999968,1.6124999999999972,2.8899224806201405,385.76,,,0.0,0.0,0.9399999999999976,93.99999999999976,0.5829457364341082,gap_down,10:00,2022,Friday,short,long,c95b4789d1a34611e33679e11cfb44c20e63fe5c
HYP-FCR-EVENT-01,QQQ,2022-01-10,EVENT-01,low,2022-01-10T15:00:00+00:00,6,371.09,375.71,371.47,373.59,4.239999999999952,1.4449999999999932,2.934256055363303,371.47,,,47.00000000000273,0.3252595155709546,0.0,0.0,0.0,gap_down,10:00,2022,Monday,long,short,450d9e19c83bae30aff33724f9005b5c6443207c
HYP-FCR-EVENT-01,QQQ,2022-01-10,EVENT-02,low,2022-01-10T15:00:00+00:00,6,371.09,375.71,371.47,373.59,4.239999999999952,1.4449999999999932,2.934256055363303,371.47,,,47.00000000000273,0.3252595155709546,0.0,0.0,0.0,gap_down,10:00,2022,Monday,long,short,56434344828d781a4b83c4ded847ebdbc1833491
HYP-FCR-EVENT-01,QQQ,2022-01-10,EVENT-03,high,2022-01-10T18:50:00+00:00,52,375.8,375.71,371.47,373.59,4.239999999999952,0.8884000000000144,4.772624943718914,375.71,,,35.000000000002274,0.3939666816749404,0.0,0.0,0.0,gap_down,13:00,2022,Monday,short,long,d4e0f82e062eb707966ec11956966943b4dd837f
HYP-FCR-EVENT-01,QQQ,2022-01-10,EVENT-04,high,2022-01-10T18:50:00+00:00,52,375.8,375.71,371.47,373.59,4.239999999999952,0.8884000000000144,4.772624943718914,375.71,,,35.000000000002274,0.3939666816749404,0.0,0.0,0.0,gap_down,13:00,2022,Monday,short,long,a89ad7a2cdc1f88d4a561288efbf0e32073d103b
HYP-FCR-EVENT-01,QQQ,2022-01-10,EVENT-05,low,2022-01-10T16:15:00+00:00,21,372.62,375.71,371.47,373.59,4.239999999999952,0.9975857142857152,4.25026134524776,370.99,2022-01-10T16:10:00+00:00,1.0,48.00000000000182,0.4811616617261852,0.2129999999999654,21.299999999996544,0.2135154873909519,gap_down,11:00,2022,Monday,long,short,580ea1f5e01eedf7497e1494f6603d65664d4992
HYP-FCR-EVENT-01,QQQ,2022-01-10,EVENT-07,low,2022-01-10T15:00:00+00:00,6,371.09,375.71,371.47,373.59,4.239999999999952,1.4449999999999932,2.934256055363303,371.0,2022-01-10T15:00:00+00:00,0.0,47.00000000000273,0.3252595155709546,0.0,0.0,0.0,gap_down,10:00,2022,Monday,long,short,a3bb7634546302f4895df482c2c0bee6270fb82f
HYP-FCR-EVENT-01,QQQ,2022-01-10,EVENT-08,high,2022-01-10T18:50:00+00:00,52,375.8,375.71,371.47,373.59,4.239999999999952,0.8884000000000144,4.772624943718914,376.06,2022-01-10T18:50:00+00:00,0.0,35.000000000002274,0.3939666816749404,0.0,0.0,0.0,gap_down,13:00,2022,Monday,short,long,0054fa8ac4dec0c69f23778f0a61e0b000cdf161
HYP-FCR-EVENT-01,QQQ,2022-01-10,EVENT-10,high,2022-01-10T16:40:00+00:00,26,372.23,375.71,371.47,373.59,4.239999999999952,0.9525142857142808,4.451376807246959,375.71,,,0.0,0.0,0.3199999999999932,31.99999999999932,0.3359529665846728,gap_down,11:00,2022,Monday,short,long,4e6631e7f8630e2ec2c5254dd1acb9f5533269ed
HYP-FCR-EVENT-01,QQQ,2022-01-11,EVENT-03,high,2022-01-11T15:00:00+00:00,6,380.76,380.0598,377.2182,378.639,2.8415999999999717,1.8245142857142824,1.5574556046227437,380.0598,,,70.01999999999953,0.3837733721694991,0.0,0.0,0.0,gap_down,10:00,2022,Tuesday,short,long,e3b409581b092ea0b0bf37124d4a966af1c8fcb9
HYP-FCR-EVENT-01,QQQ,2022-01-11,EVENT-04,high,2022-01-11T15:00:00+00:00,6,380.76,380.0598,377.2182,378.639,2.8415999999999717,1.8245142857142824,1.5574556046227437,380.0598,,,70.01999999999953,0.3837733721694991,0.0,0.0,0.0,gap_down,10:00,2022,Tuesday,short,long,632222cb08109fc3d57c31822b862ef9845d5de6
HYP-FCR-EVENT-01,QQQ,2022-01-11,EVENT-06,high,2022-01-11T15:35:00+00:00,13,379.26,380.0598,377.2182,378.639,2.8415999999999717,1.4701142857142844,1.93291094958602,381.42,2022-01-11T15:30:00+00:00,1.0,136.02000000000203,0.9252341897617437,0.2900000000000204,29.000000000002046,0.1972635752322603,gap_down,10:00,2022,Tuesday,short,long,2a5ed8f49ae7ce0c804123867a8e34203faec242
HYP-FCR-EVENT-01,QQQ,2022-01-11,EVENT-08,high,2022-01-11T15:00:00+00:00,6,380.76,380.0598,377.2182,378.639,2.8415999999999717,1.8245142857142824,1.5574556046227437,380.76,2022-01-11T15:00:00+00:00,0.0,70.01999999999953,0.3837733721694991,0.0,0.0,0.0,gap_down,10:00,2022,Tuesday,short,long,9ce36c6130e60af362bd77e772b0556f604cf607
HYP-FCR-EVENT-01,QQQ,2022-01-12,EVENT-01,low,2022-01-12T15:40:00+00:00,14,387.175,389.75,387.14,388.445,2.6100000000000136,1.1578571428571496,2.2541640962368894,387.14,,,62.999999999999545,0.5441085749537252,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,long,short,93e8486ab7de23573e91b81ec291cd1bcf7d131b
HYP-FCR-EVENT-01,QQQ,2022-01-12,EVENT-02,low,2022-01-12T15:40:00+00:00,14,387.175,389.75,387.14,388.445,2.6100000000000136,1.1578571428571496,2.2541640962368894,387.14,,,62.999999999999545,0.5441085749537252,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,long,short,fd69402b78a1262b00575c3d16c723e1c928a919
HYP-FCR-EVENT-01,QQQ,2022-01-12,EVENT-03,high,2022-01-12T15:05:00+00:00,7,389.721,389.75,387.14,388.445,2.6100000000000136,1.3537500000000051,1.9279778393351827,389.75,,,5.000000000001137,0.0369344413665825,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,short,long,6aaa04c9702b41f8541031bc619a4564e6a2e61a
HYP-FCR-EVENT-01,QQQ,2022-01-12,EVENT-04,high,2022-01-12T15:05:00+00:00,7,389.721,389.75,387.14,388.445,2.6100000000000136,1.3537500000000051,1.9279778393351827,389.75,,,5.000000000001137,0.0369344413665825,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,short,long,eec68c65ead50c0566af31bec8a2c9655f89d92c
HYP-FCR-EVENT-01,QQQ,2022-01-12,EVENT-05,low,2022-01-12T17:20:00+00:00,34,387.56,389.75,387.14,388.445,2.6100000000000136,0.752849999999991,3.46682606096838,386.73,2022-01-12T17:15:00+00:00,1.0,40.99999999999682,0.5445971973168268,0.0500000000000113,5.000000000001137,0.0664142923557308,gap_up,12:00,2022,Wednesday,long,short,ff538436ebf1fd1f6180e4fdbcd59e7065824718
HYP-FCR-EVENT-01,QQQ,2022-01-12,EVENT-06,high,2022-01-12T15:35:00+00:00,13,387.18,389.75,387.14,388.445,2.6100000000000136,1.1885714285714315,2.195913461538467,389.98,2022-01-12T15:25:00+00:00,2.0,23.00000000000182,0.1935096153846301,0.6100000000000136,61.00000000000136,0.513221153846164,gap_up,10:00,2022,Wednesday,short,long,c55b4df6140f81de117b4e9c72bd2f3004e1a508
HYP-FCR-EVENT-01,QQQ,2022-01-12,EVENT-07,low,2022-01-12T15:40:00+00:00,14,387.175,389.75,387.14,388.445,2.6100000000000136,1.1578571428571496,2.2541640962368894,386.51,2022-01-12T15:40:00+00:00,0.0,62.999999999999545,0.5441085749537252,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,long,short,61b330605f64670070f5da340700cf84e47b3e5e
HYP-FCR-EVENT-01,QQQ,2022-01-12,EVENT-08,high,2022-01-12T15:05:00+00:00,7,389.721,389.75,387.14,388.445,2.6100000000000136,1.3537500000000051,1.9279778393351827,389.8,2022-01-12T15:05:00+00:00,0.0,5.000000000001137,0.0369344413665825,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,short,long,f6bc8153c20ee5225a99db55d44c34304c6b405e
HYP-FCR-EVENT-01,QQQ,2022-01-13,EVENT-01,low,2022-01-13T15:00:00+00:00,6,387.7,389.47,387.88,388.675,1.5900000000000318,1.0157142857142958,1.5654008438818725,387.88,,,25.99999999999909,0.2559774964838141,0.0,0.0,0.0,gap_up,10:00,2022,Thursday,long,short,78b3c97ec2ad7be98315d69d26e8ce5e16c6eeb3
HYP-FCR-EVENT-01,QQQ,2022-01-13,EVENT-02,low,2022-01-13T15:00:00+00:00,6,387.7,389.47,387.88,388.675,1.5900000000000318,1.0157142857142958,1.5654008438818725,387.88,,,25.99999999999909,0.2559774964838141,0.0,0.0,0.0,gap_up,10:00,2022,Thursday,long,short,5739c802949892b53deae7ac2de70dd7abf6cb68
HYP-FCR-EVENT-01,QQQ,2022-01-13,EVENT-07,low,2022-01-13T15:00:00+00:00,6,387.7,389.47,387.88,388.675,1.5900000000000318,1.0157142857142958,1.5654008438818725,387.62,2022-01-13T15:00:00+00:00,0.0,25.99999999999909,0.2559774964838141,0.0,0.0,0.0,gap_up,10:00,2022,Thursday,long,short,c891fa44486b349a6234f7162faeb28b473226c4
HYP-FCR-EVENT-01,QQQ,2022-01-14,EVENT-03,high,2022-01-14T15:15:00+00:00,9,380.0,380.08,374.86,377.47,5.21999999999997,1.6329999999999985,3.196570728720132,380.08,,,12.999999999999543,0.0796080832822998,0.0,0.0,0.0,gap_up,10:00,2022,Friday,short,long,b94c7291b63af1a0ae91efa9e5ca3b2777efbf19
HYP-FCR-EVENT-01,QQQ,2022-01-14,EVENT-04,high,2022-01-14T15:15:00+00:00,9,380.0,380.08,374.86,377.47,5.21999999999997,1.6329999999999985,3.196570728720132,380.08,,,12.999999999999543,0.0796080832822998,0.0,0.0,0.0,gap_up,10:00,2022,Friday,short,long,3600a8e3b6969cdb4259f59a1d2422bd9839d5bc
HYP-FCR-EVENT-01,QQQ,2022-01-14,EVENT-06,high,2022-01-14T15:30:00+00:00,12,378.02,380.08,374.86,377.47,5.21999999999997,1.5346153846153838,3.4015037593984787,380.21,2022-01-14T15:15:00+00:00,3.0,12.999999999999543,0.0847117794486186,0.2299999999999613,22.99999999999613,0.1498746867167668,gap_up,10:00,2022,Friday,short,long,234bf0355f51f62261d06d3986cfe0ce5b28bb23
HYP-FCR-EVENT-01,QQQ,2022-01-14,EVENT-08,high,2022-01-14T20:35:00+00:00,73,379.89,380.08,374.86,377.47,5.21999999999997,0.8251642857142697,6.32601300174,380.27,2022-01-14T20:35:00+00:00,0.0,18.999999999999773,0.2302571782242514,0.0,0.0,0.0,gap_up,15:00,2022,Friday,short,long,55f16b11177727ede54445226ec03914d3e193f6
HYP-FCR-EVENT-01,QQQ,2022-01-14,EVENT-09,low,2022-01-14T16:40:00+00:00,26,378.7,380.08,374.86,377.47,5.21999999999997,1.0703571428571357,4.8768768768768815,374.86,,,0.0,0.0,0.0699999999999931,6.999999999999318,0.0653987320653928,gap_up,11:00,2022,Friday,long,short,4b2824527cceb1b6406bbdb147590f47e0679f3e
HYP-FCR-EVENT-01,QQQ,2022-01-18,EVENT-01,low,2022-01-18T16:30:00+00:00,24,372.115,374.78,372.31,373.545,2.4699999999999704,0.8760714285714438,2.819404810436118,372.31,,,45.999999999997954,0.5250713412148065,0.0,0.0,0.0,gap_down,11:00,2022,Tuesday,long,short,88b3c526759beabc110c620c7bb1059e95b1d0eb
HYP-FCR-EVENT-01,QQQ,2022-01-18,EVENT-02,low,2022-01-18T16:30:00+00:00,24,372.115,374.78,372.31,373.545,2.4699999999999704,0.8760714285714438,2.819404810436118,372.31,,,45.999999999997954,0.5250713412148065,0.0,0.0,0.0,gap_down,11:00,2022,Tuesday,long,short,add74a5dbdaa4754a8a8d3630c23c59dbb7fb05c
HYP-FCR-EVENT-01,QQQ,2022-01-18,EVENT-03,high,2022-01-18T15:05:00+00:00,7,375.6,374.78,372.31,373.545,2.4699999999999704,1.509174999999992,1.636655788758748,374.78,,,102.00000000000388,0.6758659532526341,0.0,0.0,0.0,gap_down,10:00,2022,Tuesday,short,long,26ee5486812d6a33296738e5c9568e667dd808d4
HYP-FCR-EVENT-01,QQQ,2022-01-18,EVENT-04,high,2022-01-18T15:05:00+00:00,7,375.6,374.78,372.31,373.545,2.4699999999999704,1.509174999999992,1.636655788758748,374.78,,,102.00000000000388,0.6758659532526341,0.0,0.0,0.0,gap_down,10:00,2022,Tuesday,short,long,7f06eb2461cd0255281319f86bf9432b47673ee1
HYP-FCR-EVENT-01,QQQ,2022-01-18,EVENT-05,low,2022-01-18T16:40:00+00:00,26,373.45,374.78,372.31,373.545,2.4699999999999704,0.8596428571428711,2.873286248441963,372.06,2022-01-18T16:35:00+00:00,1.0,25.0,0.2908184461985827,0.5799999999999841,57.99999999999841,0.6746987951806934,gap_down,11:00,2022,Tuesday,long,short,0bce60609bccfc73e066e6a4d1fd69e3dbf7dc60
HYP-FCR-EVENT-01,QQQ,2022-01-18,EVENT-06,high,2022-01-18T15:55:00+00:00,17,373.31,374.78,372.31,373.545,2.4699999999999704,1.1217857142857253,2.201846545686039,375.04,2022-01-18T15:45:00+00:00,2.0,26.00000000000477,0.2317733205985758,0.1599999999999681,15.999999999996817,0.1426297357529151,gap_down,10:00,2022,Tuesday,short,long,1480e8b722f0d71d27a9da93dbfc8f6ebc01ed2e
HYP-FCR-EVENT-01,QQQ,2022-01-18,EVENT-07,low,2022-01-18T17:30:00+00:00,36,372.5569,374.78,372.31,373.545,2.4699999999999704,0.7306714285714447,3.3804524214517784,372.07,2022-01-18T17:30:00+00:00,0.0,24.00000000000091,0.3284650126107155,0.0,0.0,0.0,gap_down,12:00,2022,Tuesday,long,short,df9bab02291ceaeb630fdcf1cd0de4db7e770634
HYP-FCR-EVENT-01,QQQ,2022-01-18,EVENT-08,high,2022-01-18T15:05:00+00:00,7,375.6,374.78,372.31,373.545,2.4699999999999704,1.509174999999992,1.636655788758748,375.8,2022-01-18T15:05:00+00:00,0.0,102.00000000000388,0.6758659532526341,0.0,0.0,0.0,gap_down,10:00,2022,Tuesday,short,long,74d105f5cc3959eab779e3896e986931c9713693
HYP-FCR-EVENT-01,QQQ,2022-01-19,EVENT-01,low,2022-01-19T15:30:00+00:00,12,371.95,374.609,371.75,373.1795,2.8589999999999804,1.253769230769238,2.280323946254343,371.75,,,11.000000000001364,0.0877354438922737,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,long,short,d93bb416f2f32cffe0eafcd29addb8179fb33f11
HYP-FCR-EVENT-01,QQQ,2022-01-19,EVENT-02,low,2022-01-19T15:30:00+00:00,12,371.95,374.609,371.75,373.1795,2.8589999999999804,1.253769230769238,2.280323946254343,371.75,,,11.000000000001364,0.0877354438922737,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,long,short,e65e6e97ebbadd87bf99a44b2d0f29916a063585
HYP-FCR-EVENT-01,QQQ,2022-01-19,EVENT-03,high,2022-01-19T15:00:00+00:00,6,374.33,374.609,371.75,373.1795,2.8589999999999804,1.388428571428579,2.05916246527418,374.609,,,8.100000000001728,0.0583393353225761,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,short,long,e62539966c53cac38c76c7589049fabe98dc4765
HYP-FCR-EVENT-01,QQQ,2022-01-19,EVENT-04,high,2022-01-19T15:00:00+00:00,6,374.33,374.609,371.75,373.1795,2.8589999999999804,1.388428571428579,2.05916246527418,374.609,,,8.100000000001728,0.0583393353225761,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,short,long,2ec06998004e3f114550776c3c4ab2cdc723ed92
HYP-FCR-EVENT-01,QQQ,2022-01-19,EVENT-05,low,2022-01-19T17:15:00+00:00,33,372.0184,374.609,371.75,373.1795,2.8589999999999804,0.9787214285714184,2.921158070660712,371.41,2022-01-19T17:10:00+00:00,1.0,33.9999999999975,0.3473920056049582,0.2599999999999909,25.99999999999909,0.2656527101685077,gap_up,12:00,2022,Wednesday,long,short,ddfb38a62c47e68dd26eccf844a43380f6675535
HYP-FCR-EVENT-01,QQQ,2022-01-19,EVENT-07,low,2022-01-19T15:30:00+00:00,12,371.95,374.609,371.75,373.1795,2.8589999999999804,1.253769230769238,2.280323946254343,371.64,2022-01-19T15:30:00+00:00,0.0,11.000000000001364,0.0877354438922737,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,long,short,990c07bef86584e12bf44e4ca85c2e81fd7ee584
HYP-FCR-EVENT-01,QQQ,2022-01-19,EVENT-08,high,2022-01-19T15:00:00+00:00,6,374.33,374.609,371.75,373.1795,2.8589999999999804,1.388428571428579,2.05916246527418,374.69,2022-01-19T15:00:00+00:00,0.0,8.100000000001728,0.0583393353225761,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,short,long,a75278460b3a3f356fd467fd0158312d1fa8fff6
HYP-FCR-EVENT-01,QQQ,2022-01-20,EVENT-01,low,2022-01-20T19:10:00+00:00,56,369.35,372.55,369.53,371.04,3.0200000000000387,0.8045142857142886,3.7538177427374446,369.53,,,32.99999999999841,0.4101853824845302,0.0,0.0,0.0,gap_up,14:00,2022,Thursday,long,short,2379546effe4363d0f0c9406314549818cb0f228
