hypothesis_id,symbol,session_date,executable_timestamp,direction_orientation,year,executable_timestamp_hour_bucket,horizon,event_return,unconditional_return,unconditional_sample_count
HYP-OR-CONT-EVENT-01,QQQ,2022-02-01,2022-02-01T15:20:00+00:00,continuation_short,2022,10:00,30min,-0.002747176513028249,6.854725940864175e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-01,2022-02-01T15:20:00+00:00,continuation_short,2022,10:00,15min,-0.002275439132003232,4.075772565520843e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-01,2022-02-01T15:20:00+00:00,continuation_short,2022,10:00,60min,-0.005993839664788947,4.633988252025494e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-01,2022-02-01T15:20:00+00:00,continuation_short,2022,10:00,session_close,-0.014235369203873693,-0.6632079556976866,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-02,2022-02-02T15:55:00+00:00,continuation_short,2022,10:00,30min,0.003053207476092279,6.854725940864175e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-02,2022-02-02T15:55:00+00:00,continuation_short,2022,10:00,15min,0.0056154921181125195,4.075772565520843e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-02,2022-02-02T15:55:00+00:00,continuation_short,2022,10:00,60min,0.0013086732517382238,4.633988252025494e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-02,2022-02-02T15:55:00+00:00,continuation_short,2022,10:00,session_close,-0.0045791297554573784,-0.6632079556976866,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-03,2022-02-03T15:35:00+00:00,continuation_long,2022,10:00,30min,-0.0025228022511157855,-6.854725940864175e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-03,2022-02-03T15:35:00+00:00,continuation_long,2022,10:00,15min,-0.002356463641152051,-4.075772565520843e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-03,2022-02-03T15:35:00+00:00,continuation_long,2022,10:00,60min,-0.0051614870671730095,-4.633988252025494e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-03,2022-02-03T15:35:00+00:00,continuation_long,2022,10:00,session_close,-0.019711125280696296,0.6632079556976866,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-04,2022-02-04T15:20:00+00:00,continuation_long,2022,10:00,30min,-0.008233218516340401,-6.854725940864175e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-04,2022-02-04T15:20:00+00:00,continuation_long,2022,10:00,15min,-0.005740849645747392,-4.075772565520843e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-04,2022-02-04T15:20:00+00:00,continuation_long,2022,10:00,60min,-0.010249516928505287,-4.633988252025494e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-04,2022-02-04T15:20:00+00:00,continuation_long,2022,10:00,session_close,0.0025203730152063564,0.6632079556976866,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-07,2022-02-07T16:25:00+00:00,continuation_short,2022,11:00,30min,0.0032727221864773393,0.00015930069977727258,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-07,2022-02-07T16:25:00+00:00,continuation_short,2022,11:00,15min,0.005566900718941503,5.6342617917160395e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-07,2022-02-07T16:25:00+00:00,continuation_short,2022,11:00,60min,0.0045880773211738335,0.0004151811255126391,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-07,2022-02-07T16:25:00+00:00,continuation_short,2022,11:00,session_close,0.006434106358575553,-0.6632770180962785,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-08,2022-02-08T15:20:00+00:00,continuation_short,2022,10:00,30min,-0.005274812067190382,6.854725940864175e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-08,2022-02-08T15:20:00+00:00,continuation_short,2022,10:00,15min,0.0009449529639083964,4.075772565520843e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-08,2022-02-08T15:20:00+00:00,continuation_short,2022,10:00,60min,-0.008250708714722998,4.633988252025494e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-08,2022-02-08T15:20:00+00:00,continuation_short,2022,10:00,session_close,-0.013215237719137463,-0.6632079556976866,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-09,2022-02-09T16:20:00+00:00,continuation_long,2022,11:00,30min,-0.0009063701263042345,-0.00015930069977727258,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-09,2022-02-09T16:20:00+00:00,continuation_long,2022,11:00,15min,0.0007688083470620555,-5.6342617917160395e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-09,2022-02-09T16:20:00+00:00,continuation_long,2022,11:00,60min,0.0006444261394837891,-0.0004151811255126391,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-09,2022-02-09T16:20:00+00:00,continuation_long,2022,11:00,session_close,0.007056562328390914,0.6632770180962785,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-10,2022-02-10T15:20:00+00:00,continuation_long,2022,10:00,30min,0.00045284677951196173,-6.854725940864175e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-10,2022-02-10T15:20:00+00:00,continuation_long,2022,10:00,15min,0.005701802593976568,-4.075772565520843e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-10,2022-02-10T15:20:00+00:00,continuation_long,2022,10:00,60min,-0.0008243570015388224,-4.633988252025494e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-10,2022-02-10T15:20:00+00:00,continuation_long,2022,10:00,session_close,-0.015030775994724244,0.6632079556976866,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-11,2022-02-11T15:30:00+00:00,continuation_short,2022,10:00,30min,-0.0015399692006159427,6.854725940864175e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-11,2022-02-11T15:30:00+00:00,continuation_short,2022,10:00,15min,-0.0006159876802465103,4.075772565520843e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-11,2022-02-11T15:30:00+00:00,continuation_short,2022,10:00,60min,0.0062438751224974665,4.633988252025494e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-11,2022-02-11T15:30:00+00:00,continuation_short,2022,10:00,session_close,0.0279714405711885,-0.6632079556976866,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-14,2022-02-14T16:35:00+00:00,continuation_long,2022,11:00,30min,-0.0014286938880475608,-0.00015930069977727258,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-14,2022-02-14T16:35:00+00:00,continuation_long,2022,11:00,15min,-0.002087036031659939,-5.6342617917160395e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-14,2022-02-14T16:35:00+00:00,continuation_long,2022,11:00,60min,0.0005143297996970109,-0.0004151811255126391,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-14,2022-02-14T16:35:00+00:00,continuation_long,2022,11:00,session_close,-0.00657199188501878,0.6632770180962785,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-15,2022-02-15T16:00:00+00:00,continuation_long,2022,11:00,30min,0.0007765948434101944,-0.00015930069977727258,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-15,2022-02-15T16:00:00+00:00,continuation_long,2022,11:00,15min,0.00042359718731455054,-5.6342617917160395e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-15,2022-02-15T16:00:00+00:00,continuation_long,2022,11:00,60min,0.0009883934370675806,-0.0004151811255126391,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-15,2022-02-15T16:00:00+00:00,continuation_long,2022,11:00,session_close,0.005930360622405262,0.6632770180962785,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-16,2022-02-16T19:40:00+00:00,continuation_long,2022,14:00,30min,0.003046502011625707,0.0003332991330453274,2988
HYP-OR-CONT-EVENT-01,QQQ,2022-02-16,2022-02-16T19:40:00+00:00,continuation_long,2022,14:00,15min,0.00118251454779994,0.00015711575373012998,2988
HYP-OR-CONT-EVENT-01,QQQ,2022-02-16,2022-02-16T19:40:00+00:00,continuation_long,2022,14:00,60min,0.003040309362244198,0.00046112601180533635,2988
HYP-OR-CONT-EVENT-01,QQQ,2022-02-16,2022-02-16T19:40:00+00:00,continuation_long,2022,14:00,session_close,0.002111411955022069,0.663319471916549,2988
HYP-OR-CONT-EVENT-01,QQQ,2022-02-17,2022-02-17T15:35:00+00:00,continuation_short,2022,10:00,30min,-0.00042859591976673883,6.854725940864175e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-17,2022-02-17T15:35:00+00:00,continuation_short,2022,10:00,15min,0.00028430196011208775,4.075772565520843e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-17,2022-02-17T15:35:00+00:00,continuation_short,2022,10:00,60min,-0.001542945311160615,4.633988252025494e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-17,2022-02-17T15:35:00+00:00,continuation_short,2022,10:00,session_close,0.012943596776958777,-0.6632079556976866,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-18,2022-02-18T15:45:00+00:00,continuation_short,2022,10:00,30min,0.0026815121396717156,6.854725940864175e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-18,2022-02-18T15:45:00+00:00,continuation_short,2022,10:00,15min,0.0058002273455942666,4.075772565520843e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-18,2022-02-18T15:45:00+00:00,continuation_short,2022,10:00,60min,0.0037599463697570723,4.633988252025494e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-18,2022-02-18T15:45:00+00:00,continuation_short,2022,10:00,session_close,0.004401177533591705,-0.6632079556976866,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-22,2022-02-22T17:30:00+00:00,continuation_short,2022,12:00,30min,0.0024863840871417464,0.0001369537087975617,3000
HYP-OR-CONT-EVENT-01,QQQ,2022-02-22,2022-02-22T17:30:00+00:00,continuation_short,2022,12:00,15min,0.0024271844660194164,8.121155156313482e-05,3006
HYP-OR-CONT-EVENT-01,QQQ,2022-02-22,2022-02-22T17:30:00+00:00,continuation_short,2022,12:00,60min,0.0024271844660194164,0.0001640072869729762,2988
HYP-OR-CONT-EVENT-01,QQQ,2022-02-22,2022-02-22T17:30:00+00:00,continuation_short,2022,12:00,session_close,-0.0007399952640303464,-0.6639347574299753,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-23,2022-02-23T15:20:00+00:00,continuation_short,2022,10:00,30min,0.005065165876777411,6.854725940864175e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-23,2022-02-23T15:20:00+00:00,continuation_short,2022,10:00,15min,0.0018364928909953004,4.075772565520843e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-23,2022-02-23T15:20:00+00:00,continuation_short,2022,10:00,60min,0.007686611374407626,4.633988252025494e-05,3012
HYP-OR-CONT-EVENT-01,QQQ,2022-02-23,2022-02-23T15:20:00+00:00,continuation_short,2022,10:00,session_close,0.024259478672985724,-0.6632079556976866,3012
