event_type,horizon,symbol,orientation,year,count,event_count,available_count,session_count,mean_reversal_return,median_reversal_return,std_reversal_return,favorable_percentage,mean_continuation_return,median_continuation_return,mean_mfe,median_mfe,mean_mae,median_mae,bootstrap_reversal_mean_ci_low,bootstrap_reversal_mean_ci_high,bootstrap_grouped_by,bootstrap_seed
EVENT-01,60min,SPY,long_reversal,2024,184,184,181,184,-0.000238245504225053,0.0001058942301359,0.0027494436523041008,0.5193370165745856,0.000238245504225053,-0.0001058942301359,0.0016888487320919202,0.0012768616370997,-0.00211536156216743,-0.0013936578468995,-0.0006554656716480344,0.0001985831774761375,session_date,17
EVENT-01,session_close,QQQ,long_reversal,2022,178,178,177,178,-0.0006162026558734228,-0.0009631031848826,0.014187153391649948,0.4576271186440678,0.0006162026558734228,0.0009631031848826,0.009961318182911417,0.0068508126229867,-0.010047132826623742,-0.0074891067538126,-0.0027444951980352596,0.0016683631580096266,session_date,17
EVENT-01,session_close,QQQ,long_reversal,2023,169,169,169,169,0.0004529259874556563,0.0009251169245001,0.0076692301081764695,0.5384615384615384,-0.0004529259874556563,-0.0009251169245001,0.005778464350774641,0.0048749261374827,-0.005473156774238778,-0.004422857763065,-0.0006449131866648795,0.0015892804323437903,session_date,17
EVENT-01,session_close,QQQ,long_reversal,2024,168,168,167,168,-0.0003758688276346966,0.0005490318192618,0.00776705178890839,0.5389221556886228,0.0003758688276346966,-0.0005490318192618,0.004965991227805224,0.003898517351432,-0.005923722388786947,-0.0042560953365355,-0.0016292698425012925,0.0008400891959014581,session_date,17
EVENT-01,session_close,SPY,long_reversal,2022,185,185,185,185,-0.0003721359471899109,-0.0006312467122567,0.01118993964066043,0.4540540540540541,0.0003721359471899109,0.0006312467122567,0.007723796784114674,0.0058905723444477,-0.008033782712947987,-0.005734040492105,-0.0020277642725038316,0.0012553033226875125,session_date,17
EVENT-01,session_close,SPY,long_reversal,2023,181,181,179,181,0.0002665332825397767,0.0004370428301974,0.006205166569725994,0.5642458100558659,-0.0002665332825397767,-0.0004370428301974,0.004462076661613427,0.0036684113989173,-0.0044940924674786034,-0.0033753936071404,-0.0006630343115547813,0.0011162511291375897,session_date,17
EVENT-01,session_close,SPY,long_reversal,2024,184,184,184,184,-0.00010465121231368798,0.00022766905846189999,0.005493353059974365,0.5271739130434783,0.00010465121231368798,-0.00022766905846189999,0.0035513170610162632,0.00266446788998945,-0.0042886747707405375,-0.00307259280761245,-0.0009677746600605996,0.0006665970481919965,session_date,17
EVENT-02,15min,QQQ,long_reversal,2022,178,178,176,178,0.0002145791630022532,0.0003606696514861,0.0032092405520222477,0.5227272727272727,-0.0002145791630022532,-0.0003606696514861,0.0026482719571756987,0.00214395157085965,-0.0025230550165346224,-0.0021719584809590502,-0.0002620850506407407,0.0006866541559679926,session_date,17
EVENT-02,15min,QQQ,long_reversal,2023,169,169,167,169,6.89480922122432e-05,0.0001431507968494,0.002242187661730362,0.5389221556886228,-6.89480922122432e-05,-0.0001431507968494,0.001685547074388395,0.0012323027630967,-0.0017304041736367411,-0.0014525031470901,-0.00026941033131520843,0.00042155998540850724,session_date,17
EVENT-02,15min,QQQ,long_reversal,2024,168,168,166,168,1.653658201664787e-05,0.00021287379007855,0.002008172196383002,0.536144578313253,-1.653658201664787e-05,-0.00021287379007855,0.0015328380846390036,0.00129253935993495,-0.0017167682272248568,-0.0013337539539663998,-0.00032194377413971516,0.0003299485263693957,session_date,17
EVENT-02,15min,SPY,long_reversal,2022,185,185,184,185,-1.3108011929180312e-05,-0.00019391877196900002,0.0025634406975005913,0.4673913043478261,1.3108011929180312e-05,0.00019391877196900002,0.0019212704580925152,0.0015576873767867,-0.0019485413927311458,-0.00168662937030045,-0.00037916593953106936,0.00035258612389329027,session_date,17
