event_type,horizon,symbol,orientation,year,count,event_count,available_count,session_count,mean_reversal_return,median_reversal_return,std_reversal_return,favorable_percentage,mean_continuation_return,median_continuation_return,mean_mfe,median_mfe,mean_mae,median_mae,bootstrap_reversal_mean_ci_low,bootstrap_reversal_mean_ci_high,bootstrap_grouped_by,bootstrap_seed
EVENT-03,60min,QQQ,short_reversal,2024,182,182,176,182,-0.0004340378725159662,-0.0006045841395306839,0.0034231837681133006,0.42045454545454547,0.0004340378725159662,0.0006045841395306839,0.0024963488413391574,0.001802437755701547,0.002536454330766018,0.0021107072232960933,-0.0009096602415804109,0.00010959001265931178,session_date,17
EVENT-03,60min,SPY,short_reversal,2022,180,180,175,180,-9.652729816473027e-05,-0.00023857338004207307,0.00479950361405278,0.4857142857142857,9.652729816473027e-05,0.00023857338004207307,0.0036486545190314397,0.002567613830879889,0.0033095658160386047,0.0026826685492410407,-0.0007649503645254117,0.00065930696828365,session_date,17
EVENT-03,60min,SPY,short_reversal,2023,197,197,191,197,-2.7652598571850782e-05,-7.15910451334345e-05,0.00301198142171945,0.4869109947643979,2.7652598571850782e-05,7.15910451334345e-05,0.002337872856544934,0.0016379291263639573,0.0020435841302859237,0.001494396014944055,-0.0004375105153625335,0.00040307661075522546,session_date,17
EVENT-03,60min,SPY,short_reversal,2024,199,199,187,199,-0.00025547084472928093,-0.0002824592787875613,0.0024102262819554743,0.4385026737967914,0.00025547084472928093,0.0002824592787875613,0.0016848142718574536,0.0011767834157265789,0.0018183668959264494,0.0013623462630085736,-0.0005682170800633369,5.695467388331646e-05,session_date,17
EVENT-03,session_close,QQQ,short_reversal,2022,173,173,173,173,-0.0005636072154732016,-0.0018090121697182937,0.013853333112056616,0.4393063583815029,0.0005636072154732016,0.0018090121697182937,0.009986339299288834,0.007422449408304832,0.008827393282103826,0.007210663198959799,-0.002561500677517235,0.0015004548962665395,session_date,17
EVENT-03,session_close,QQQ,short_reversal,2023,176,176,176,176,-0.001237585706621691,-0.0015527807655973946,0.008014586243432488,0.375,0.001237585706621691,0.0015527807655973946,0.005746476770312048,0.004357503876529889,0.0062384221909697534,0.004586025230899515,-0.002382586719100402,0.00013925751677970014,session_date,17
EVENT-03,session_close,QQQ,short_reversal,2024,182,182,180,182,-0.0005362400889088002,-0.0005831183915946392,0.006462026437900233,0.42777777777777776,0.0005362400889088002,0.0005831183915946392,0.00448628104932358,0.0031838589222834557,0.004808168055644547,0.003945137208562377,-0.0014371748444204418,0.00028558085618114076,session_date,17
EVENT-03,session_close,SPY,short_reversal,2022,180,180,180,180,-0.0005200441807267876,-0.001138160707691127,0.010752587743493818,0.4388888888888889,0.0005200441807267876,0.001138160707691127,0.007779025107672039,0.005601372559627005,0.00680341520693775,0.005581631426200162,-0.001965773933970297,0.0009612356935399311,session_date,17
EVENT-03,session_close,SPY,short_reversal,2023,197,197,196,197,-0.0005821889666972035,-0.0006721181974631563,0.006028344559997688,0.41836734693877553,0.0005821889666972035,0.0006721181974631563,0.004201408662051942,0.0029139796442495536,0.004305528121077477,0.003352990707366943,-0.001425366700914886,0.00025602762101178055,session_date,17
EVENT-03,session_close,SPY,short_reversal,2024,199,199,197,199,-0.00016199317766151452,-0.0005445379332151834,0.005248852007153811,0.4416243654822335,0.00016199317766151452,0.0005445379332151834,0.0036209753735651127,0.002478810171117951,0.003601739573572546,0.0028492253973584347,-0.0008490276603582213,0.0005440037259467662,session_date,17
EVENT-04,15min,QQQ,short_reversal,2022,173,173,172,173,-6.432829412016472e-05,1.6956620101982178e-05,0.0035936234673625365,0.5,6.432829412016472e-05,-1.6956620101982178e-05,0.002469703257770713,0.0018422410696857794,0.002639141298757376,0.0019904203327872905,-0.0005535435561348824,0.0004584543112913688,session_date,17
EVENT-04,15min,QQQ,short_reversal,2023,176,176,173,176,1.4619514575849413e-05,-0.00015823889271948666,0.0021009657835049703,0.44508670520231214,-1.4619514575849413e-05,0.00015823889271948666,0.0017302314550578818,0.001296124851210223,0.0016373418153154949,0.001249873323649453,-0.00029683573404828457,0.0003074119062201885,session_date,17
EVENT-04,15min,QQQ,short_reversal,2024,182,182,177,182,-6.824767129666006e-05,-2.099076406381073e-05,0.0016975815099619475,0.480225988700565,6.824767129666006e-05,2.099076406381073e-05,0.00141312408952736,0.0009604572713644011,0.001269577922592097,0.0009481741865360327,-0.00033472722603178974,0.0001768584850793684,session_date,17
EVENT-04,15min,SPY,short_reversal,2022,178,178,177,178,6.537150533947322e-05,-0.00012654063219708078,0.002563866910994744,0.4689265536723164,-6.537150533947322e-05,0.00012654063219708078,0.0019650721770037016,0.0014469944700679083,0.0017629187916936467,0.0012583846717804104,-0.0003409634300350538,0.00045194574577961307,session_date,17
EVENT-04,15min,SPY,short_reversal,2023,196,196,193,196,3.1885627708334134e-05,-0.00013155298296396722,0.0015057392801948101,0.48186528497409326,-3.1885627708334134e-05,0.00013155298296396722,0.001159023175016425,0.0008037228818855713,0.0010566308235060733,0.0007840629374005204,-0.00018475511202028017,0.00024363345441931862,session_date,17
EVENT-04,15min,SPY,short_reversal,2024,199,199,193,199,-2.3845511649614616e-05,-9.17751142615053e-06,0.0010903729299321055,0.48186528497409326,2.3845511649614616e-05,9.17751142615053e-06,0.0009257869705597171,0.0006313023597057654,0.0007991467614917147,0.0006405364127183288,-0.00017540762457155345,0.00011348658409626679,session_date,17
EVENT-04,30min,QQQ,short_reversal,2022,173,173,171,173,8.735166626323332e-05,-0.0001564210855624637,0.005097533299549455,0.49122807017543857,-8.735166626323332e-05,0.0001564210855624637,0.0036767978002725417,0.0027762730227518517,0.0035648802945541422,0.002850030664886982,-0.000621453239772641,0.0008097791617736642,session_date,17
EVENT-04,30min,QQQ,short_reversal,2023,176,176,173,176,0.00019630747580190967,-0.0002780499430659056,0.003096657202444074,0.44508670520231214,-0.00019630747580190967,0.0002780499430659056,0.002538724883639242,0.0017547280171574808,0.0021863781227964793,0.0018453279651066135,-0.0002927505852960428,0.0006423687153215324,session_date,17
EVENT-04,30min,QQQ,short_reversal,2024,182,182,176,182,-0.00020594444406523492,-0.0002676946485734577,0.002453084363917467,0.45454545454545453,0.00020594444406523492,0.0002676946485734577,0.0019259276015205842,0.0013133990272297114,0.0018097057029570283,0.0012944946659106393,-0.0005863458804442362,0.00010705278389783337,session_date,17
EVENT-04,30min,SPY,short_reversal,2022,178,178,174,178,-6.978334557307987e-05,-0.00012169898431735326,0.0036968742200122473,0.4827586206896552,6.978334557307987e-05,0.00012169898431735326,0.0026688382300399547,0.001872884912563988,0.0025792514352680944,0.0020797138222677924,-0.0005751335820630559,0.0005036440901395294,session_date,17
EVENT-04,30min,SPY,short_reversal,2023,196,196,192,196,7.527493960829354e-05,-7.72417728784891e-05,0.0022795466962435965,0.4895833333333333,-7.527493960829354e-05,7.72417728784891e-05,0.0016658581093093629,0.001219636138870328,0.0014888011242682308,0.0010498534482618616,-0.0002551914706806182,0.00039621948610780186,session_date,17
EVENT-04,30min,SPY,short_reversal,2024,199,199,191,199,-0.00016995463051932677,-0.00018255188316684823,0.0015790093362155718,0.4083769633507853,0.00016995463051932677,0.00018255188316684823,0.001245648026186208,0.0008754182553887269,0.0012741865540955417,0.0009746942968332784,-0.00039126886931144776,4.1273036706287596e-05,session_date,17
EVENT-04,5min,QQQ,short_reversal,2022,173,173,173,173,-0.00017471953245041014,-0.00012643461900263553,0.0020988144226656387,0.4797687861271676,0.00017471953245041014,0.00012643461900263553,0.0014489435198020764,0.0010803413878786028,0.0016314555749275606,0.0012574549112595035,-0.0005155924422446095,0.00014595157645557727,session_date,17
EVENT-04,5min,QQQ,short_reversal,2023,176,176,176,176,6.852245368511615e-05,1.3488723427212967e-05,0.0012647657421418046,0.5,-6.852245368511615e-05,-1.3488723427212967e-05,0.0009857001560691888,0.0007187632798271171,0.000946695879988341,0.0008279026045324711,-0.00011837712065082684,0.0002631801673068701,session_date,17
EVENT-04,5min,QQQ,short_reversal,2024,182,182,180,182,4.466095733838641e-06,2.1067706800992347e-05,0.0011232843095373018,0.5055555555555555,-4.466095733838641e-06,-2.1067706800992347e-05,0.0008202718071643763,0.0006156754874085957,0.0008140108624108053,0.0006050589664106654,-0.00014466261389644336,0.00018247202692700485,session_date,17
EVENT-04,5min,SPY,short_reversal,2022,178,178,178,178,-1.6099069131567267e-06,-3.164587751636194e-05,0.0015694856885464892,0.4943820224719101,1.6099069131567267e-06,3.164587751636194e-05,0.0010970217020082444,0.0008324855371971696,0.0010918355669641128,0.0008214851736411122,-0.00023873678978244975,0.00021575944837805934,session_date,17
EVENT-04,5min,SPY,short_reversal,2023,196,196,195,196,5.110696465990884e-05,-1.1077018509775272e-05,0.0008734075232106648,0.48205128205128206,-5.110696465990884e-05,1.1077018509775272e-05,0.0006727315357410586,0.00042804985521849304,0.0006553039111526328,0.0004967709885743687,-5.192425959187887e-05,0.00019266943407576158,session_date,17
EVENT-04,5min,SPY,short_reversal,2024,199,199,197,199,3.143217729260546e-05,1.6564244421979346e-05,0.000760111966090453,0.5228426395939086,-3.143217729260546e-05,-1.6564244421979346e-05,0.0005718632379562753,0.00040356605642588583,0.0004961980399141948,0.00037623830136712666,-6.97572618245737e-05,0.00013742061813784134,session_date,17
EVENT-04,60min,QQQ,short_reversal,2022,173,173,167,173,8.777978587737057e-05,-0.00027671873078327636,0.006718186077856863,0.46706586826347307,-8.777978587737057e-05,0.00027671873078327636,0.004939702568136969,0.0033234316637746897,0.004525951404529341,0.003688776555775597,-0.0009541945263234846,0.0009891341056250148,session_date,17
EVENT-04,60min,QQQ,short_reversal,2023,176,176,170,176,-0.00024375620411796586,-0.0005490084872934453,0.0040506878844945885,0.4470588235294118,0.00024375620411796586,0.0005490084872934453,0.0033030824083499686,0.0024106301484562165,0.0030171542334783757,0.0024692920433198595,-0.0009221918132137373,0.00038466643139758034,session_date,17
EVENT-04,60min,QQQ,short_reversal,2024,182,182,176,182,-0.00042912430677181354,-0.0006045841395306839,0.0034188709399399567,0.42045454545454547,0.00042912430677181354,0.0006045841395306839,0.0024989937376545517,0.001802437755701547,0.0025367942754955398,0.0021107072232960933,-0.0009094279097447501,0.00012355642293178278,session_date,17
EVENT-04,60min,SPY,short_reversal,2022,178,178,172,178,-0.00014179379309954264,-0.0002789194160617292,0.004815982445682734,0.47674418604651164,0.00014179379309954264,0.0002789194160617292,0.0036175960963870965,0.002531925349923636,0.003363031995649689,0.0027355921869444133,-0.0008384915101442616,0.0005848738807119761,session_date,17
EVENT-04,60min,SPY,short_reversal,2023,196,196,190,196,-5.098789614688068e-05,-7.038961850769354e-05,0.002986607533042647,0.48947368421052634,5.098789614688068e-05,7.038961850769354e-05,0.0023199130765229445,0.0016409298811010942,0.002051350020596942,0.0015031588297715892,-0.00045192099077652676,0.0003752231223045136,session_date,17
EVENT-04,60min,SPY,short_reversal,2024,199,199,187,199,-0.0002305950919485131,-0.0002824592787875613,0.002432573488799912,0.4385026737967914,0.0002305950919485131,0.0002824592787875613,0.0017128894416743132,0.0012099743976432542,0.0018115289780946094,0.0013623462630085736,-0.0005503816510068413,8.815641443543474e-05,session_date,17
EVENT-04,session_close,QQQ,short_reversal,2022,173,173,173,173,-0.0005413634300788344,-0.0018090121697182937,0.013843656966761264,0.4393063583815029,0.0005413634300788344,0.0018090121697182937,0.009983980126330743,0.007422449408304832,0.008805591045439293,0.007210663198959799,-0.0025289216699403046,0.0015275734987053044,session_date,17
EVENT-04,session_close,QQQ,short_reversal,2023,176,176,176,176,-0.0012346553441002835,-0.0015527807655973946,0.008013764298198346,0.375,0.0012346553441002835,0.0015527807655973946,0.005738824317514598,0.004357503876529889,0.0062355189696856545,0.004586025230899515,-0.0023805293368134063,0.0001443243564299996,session_date,17
EVENT-04,session_close,QQQ,short_reversal,2024,182,182,180,182,-0.0005331892303596171,-0.0005831183915946392,0.0064592391648167005,0.42777777777777776,0.0005331892303596171,0.0005831183915946392,0.004489318084134197,0.0031838589222834557,0.004805162756921605,0.003945137208562377,-0.0014317942777974748,0.00028718255691946186,session_date,17
EVENT-04,session_close,SPY,short_reversal,2022,178,178,178,178,-0.0006194496731254509,-0.0012898751925218832,0.010759875564912149,0.43258426966292135,0.0006194496731254509,0.0012898751925218832,0.0076954540718065815,0.005462945903975558,0.006868204490158442,0.005581631426200162,-0.0022872303941938424,0.0010004811628202992,session_date,17
EVENT-04,session_close,SPY,short_reversal,2023,196,196,195,196,-0.0005946662949635924,-0.0006244006868407759,0.0060227204246371185,0.4153846153846154,0.0005946662949635924,0.0006244006868407759,0.004194572108512438,0.00295027877123899,0.004313529074559094,0.0033558589619822055,-0.0013867896755291305,0.00033135280474919847,session_date,17
EVENT-04,session_close,SPY,short_reversal,2024,199,199,197,199,-0.00015612627261508768,-0.0005445379332151834,0.005254775266895849,0.4416243654822335,0.00015612627261508768,0.0005445379332151834,0.0036269124728209798,0.002478810171117951,0.0035952508743927677,0.0028492253973584347,-0.0008419522046405615,0.0005550258356415819,session_date,17
EVENT-05,15min,QQQ,long_reversal,2022,100,100,100,100,-0.00014176386184477585,0.00010628876590612624,0.003213579912763355,0.52,0.00014176386184477585,-0.00010628876590612624,0.0023626195315457053,0.0017436189296313742,-0.002336067747124215,-0.0017709813118658713,-0.000672850727045519,0.0004620863875718566,session_date,17
EVENT-05,15min,QQQ,long_reversal,2023,107,107,103,107,5.289212408192776e-05,0.00038328861632819233,0.002119360772635873,0.6116504854368932,-5.289212408192776e-05,-0.00038328861632819233,0.0014072734950847958,0.0010924421467257694,-0.0013440936682387941,-0.0008514187530135331,-0.00038450204347417435,0.000422457733584125,session_date,17
EVENT-05,15min,QQQ,long_reversal,2024,105,105,102,105,-0.00022761031546304032,-9.74430932332293e-06,0.0017077149824621263,0.49019607843137253,0.00022761031546304032,9.74430932332293e-06,0.000995826642213065,0.0007910836327089665,-0.0014373507194990393,-0.0010031639674694115,-0.0005609617177011264,9.29644321352018e-05,session_date,17
EVENT-05,15min,SPY,long_reversal,2022,109,109,108,109,0.00016208255358848226,0.00019792552788200357,0.0022975499768005106,0.5370370370370371,-0.00016208255358848226,-0.00019792552788200357,0.0018304885898600398,0.0015730180007661465,-0.0015543583930649136,-0.0011738349752413724,-0.0002717189769332056,0.0005657383569356748,session_date,17
EVENT-05,15min,SPY,long_reversal,2023,115,115,111,115,0.0001298495268591161,0.000285355200969617,0.0011974035927115496,0.6306306306306306,-0.0001298495268591161,-0.000285355200969617,0.0010042444148595216,0.0007643117372806429,-0.000808277876544157,-0.0005308111759879663,-0.00010271582741924455,0.0003518231601685056,session_date,17
EVENT-05,15min,SPY,long_reversal,2024,112,112,110,112,-0.00012076337802706066,0.00010162585378259426,0.0011952823355330323,0.5545454545454546,0.00012076337802706066,-0.00010162585378259426,0.0007213212140701041,0.0006070925475722966,-0.0009585050828659427,-0.0005465825079505326,-0.0003588616969227164,9.349436087533037e-05,session_date,17
EVENT-05,30min,QQQ,long_reversal,2022,100,100,100,100,0.0003096785177568651,0.0003449722400399313,0.0042275730735780405,0.54,-0.0003096785177568651,-0.0003449722400399313,0.003390598093945779,0.0027477199354023485,-0.003174113770070789,-0.0024127828959997766,-0.0004803026886024605,0.0012090433227516942,session_date,17
EVENT-05,30min,QQQ,long_reversal,2023,107,107,102,107,-0.00022607634702585892,6.280136387126767e-05,0.002634068264028057,0.5196078431372549,0.00022607634702585892,-6.280136387126767e-05,0.0017866276242007393,0.0014526973804563914,-0.0019546539483944613,-0.0014054817314989587,-0.0007096154743892294,0.0003118351202323011,session_date,17
EVENT-05,30min,QQQ,long_reversal,2024,105,105,100,105,1.325156707634778e-05,-0.0001175843933204912,0.0021789921460047294,0.48,-1.325156707634778e-05,0.0001175843933204912,0.0014966418443990003,0.0012002262298610455,-0.0018741430515681302,-0.0015179873105528596,-0.00040788743607629205,0.00043169929740913537,session_date,17
EVENT-05,30min,SPY,long_reversal,2022,109,109,107,109,0.00037228208840722857,0.00020978104103841488,0.003313455430188596,0.5420560747663551,-0.00037228208840722857,-0.00020978104103841488,0.002751145954662609,0.0022673113056228544,-0.0021971779341150594,-0.0016656912618736586,-0.00026078484963322143,0.0009575373611946542,session_date,17
EVENT-05,30min,SPY,long_reversal,2023,115,115,109,115,0.0001989552060577872,0.0003910922977823361,0.001742615741390395,0.6422018348623854,-0.0001989552060577872,-0.0003910922977823361,0.0013759329181321893,0.0011078542248483814,-0.0011641774556054862,-0.0006969118806338104,-0.00012471953202231322,0.0005175732843041538,session_date,17
EVENT-05,30min,SPY,long_reversal,2024,112,112,107,112,3.7437393686728055e-05,0.00015905539805949331,0.0015963090145014224,0.5420560747663551,-3.7437393686728055e-05,-0.00015905539805949331,0.0010956148490421425,0.000862606545034561,-0.0012816563158497428,-0.0007488532805268733,-0.0002851499438219856,0.0003320787790899011,session_date,17
EVENT-05,5min,QQQ,long_reversal,2022,100,100,100,100,-0.00011097445613793,-0.00020925760039053332,0.0016505310938351894,0.44,0.00011097445613793,0.00020925760039053332,0.0012597933952543405,0.000956608308239848,-0.0013816307829087892,-0.0011291911677063227,-0.00039232004444885024,0.00023183009537031875,session_date,17
EVENT-05,5min,QQQ,long_reversal,2023,107,107,105,107,-6.652131639267113e-05,2.5959866047253755e-05,0.001077681577639348,0.5047619047619047,6.652131639267113e-05,-2.5959866047253755e-05,0.000768387342551955,0.0005391335506512718,-0.0007694582028283236,-0.0005085661612791448,-0.00027592556598610157,0.00012736491466016817,session_date,17
EVENT-05,5min,QQQ,long_reversal,2024,105,105,103,105,-0.00032210499578032384,-0.0002103668798384417,0.0010171331479779792,0.39805825242718446,0.00032210499578032384,0.0002103668798384417,0.000542278733594828,0.0003750468808600971,-0.0008910094812672987,-0.0006088239238299931,-0.0005161054784574782,-0.0001212098825004259,session_date,17
EVENT-05,5min,SPY,long_reversal,2022,109,109,109,109,0.00012777318627918652,-6.725100316073984e-05,0.0013361654392814338,0.46788990825688076,-0.00012777318627918652,6.725100316073984e-05,0.001107005686282308,0.0008222039510232815,-0.000927038231168112,-0.0007637913617660752,-0.00012169897760555165,0.00037571809370825,session_date,17
EVENT-05,5min,SPY,long_reversal,2023,115,115,111,115,1.0872924195782575e-05,2.215409403194535e-05,0.0006945963015308417,0.5315315315315315,-1.0872924195782575e-05,-2.215409403194535e-05,0.0005612203328698867,0.0004245383145828896,-0.00047418305896058103,-0.0003264115409159496,-0.00011468065232339726,0.00012639880222386224,session_date,17
EVENT-05,5min,SPY,long_reversal,2024,112,112,112,112,-5.297443893861886e-05,5.4523906399150945e-05,0.000730564046364477,0.5267857142857143,5.297443893861886e-05,-5.4523906399150945e-05,0.000458918401676296,0.0003354171056442201,-0.0005232204003471898,-0.0002977097249684535,-0.00020204722805099387,7.363021871529177e-05,session_date,17
EVENT-05,60min,QQQ,long_reversal,2022,100,100,97,100,0.00021841033658786862,2.730524533767209e-05,0.00547911801378023,0.5051546391752577,-0.00021841033658786862,-2.730524533767209e-05,0.004629552074291703,0.0037845785231975793,-0.004259403771740658,-0.0034610127097693955,-0.0009218252626751864,0.0012794787785494644,session_date,17
EVENT-05,60min,QQQ,long_reversal,2023,107,107,99,107,0.00013323112662904922,0.0003850173257795575,0.002992570030178046,0.5252525252525253,-0.00013323112662904922,-0.0003850173257795575,0.0024152123398484718,0.0020394522613924604,-0.0024294458764342825,-0.001735244448183404,-0.00045583319956679744,0.0007463897423938494,session_date,17
EVENT-05,60min,QQQ,long_reversal,2024,105,105,98,105,-0.0001143319351462692,0.00014334135620397426,0.0027818985191235893,0.5408163265306123,0.0001143319351462692,-0.00014334135620397426,0.0019609338109210428,0.0014493464730261918,-0.0025024084360267397,-0.0019943871598846474,-0.0006326378497153631,0.00041430755770086025,session_date,17
EVENT-05,60min,SPY,long_reversal,2022,109,109,103,109,0.0006292134982437715,0.0005335482044470652,0.004167011963060088,0.5436893203883495,-0.0006292134982437715,-0.0005335482044470652,0.0036476450951978974,0.0027723562810504365,-0.002932594759044431,-0.0022955571404510433,-0.000140237791495321,0.0014610543505019034,session_date,17
EVENT-05,60min,SPY,long_reversal,2023,115,115,106,115,0.00037547748486527617,0.00023354293825861294,0.0021660378175455673,0.6037735849056604,-0.00037547748486527617,-0.00023354293825861294,0.0019524512620851186,0.0015334726907180185,-0.0015355717255601076,-0.0009643849145550276,-5.952295182574927e-05,0.0007836398814761798,session_date,17
EVENT-05,60min,SPY,long_reversal,2024,112,112,104,112,9.566568813318624e-05,0.00017792950884476522,0.0022805632972166478,0.5673076923076923,-9.566568813318624e-05,-0.00017792950884476522,0.0015315170831853703,0.0010089552510706978,-0.0016434322607059527,-0.0010703521186822829,-0.0003301389190104388,0.0005299469812719924,session_date,17
EVENT-05,session_close,QQQ,long_reversal,2022,100,100,100,100,0.0006050327292455893,-0.001060054512191877,0.012433368069517866,0.45,-0.0006050327292455893,0.001060054512191877,0.008926391360249532,0.0071122533388287,-0.008647248165699497,-0.007249354121050711,-0.0017114798136000564,0.003007503144431873,session_date,17
EVENT-05,session_close,QQQ,long_reversal,2023,107,107,105,107,0.000831611619255452,0.0008948194662481423,0.006572663080340283,0.5714285714285714,-0.000831611619255452,-0.0008948194662481423,0.004851436263828147,0.003964921565531299,-0.0044842059374869785,-0.0038416329807057226,-0.0003987662164183516,0.0020238090479195846,session_date,17
EVENT-05,session_close,QQQ,long_reversal,2024,105,105,103,105,-0.0002255423268651448,0.0002257336343116645,0.006593551835302929,0.5242718446601942,0.0002255423268651448,-0.0002257336343116645,0.004238217423055112,0.00298609751321699,-0.00476417222601253,-0.003972707276563403,-0.0014859983414542925,0.0010128847382592805,session_date,17
EVENT-05,session_close,SPY,long_reversal,2022,109,109,109,109,0.0012609258761033264,0.0005140928496389918,0.00999297805965297,0.5229357798165137,-0.0012609258761033264,-0.0005140928496389918,0.0076337590063329415,0.005832570905764056,-0.006425628804247025,-0.004222954128927703,-0.0005386274149786001,0.0030990075940091053,session_date,17
EVENT-05,session_close,SPY,long_reversal,2023,115,115,111,115,0.0004446499649763477,0.0006182314317386695,0.00550506812343313,0.5585585585585585,-0.0004446499649763477,-0.0006182314317386695,0.004019458524543072,0.0027918963419000242,-0.0035610336935104807,-0.0023523086228913748,-0.0006246345674742339,0.001527959358822357,session_date,17
EVENT-05,session_close,SPY,long_reversal,2024,112,112,112,112,0.0006472629218643296,0.000614446743318342,0.004483065829744253,0.5892857142857143,-0.0006472629218643296,-0.000614446743318342,0.003502347461914335,0.002428604273444823,-0.0031155758920206034,-0.0024777828383860667,-0.0001900737599420179,0.0014173238408827298,session_date,17
EVENT-06,15min,QQQ,short_reversal,2022,104,104,103,104,0.00045693048470614624,0.00041267351045315426,0.003208169774744921,0.5728155339805825,-0.00045693048470614624,-0.00041267351045315426,0.0026466447771302352,0.002368129559604304,0.001923511005354324,0.0013111586501967087,-0.00020918267136453385,0.0010446852437165622,session_date,17
EVENT-06,15min,QQQ,short_reversal,2023,106,106,105,106,-8.041332782904732e-05,5.561271306619986e-05,0.0022426769890472936,0.5047619047619047,8.041332782904732e-05,-5.561271306619986e-05,0.0016183923562185845,0.0011912157964399928,0.0014336929928013724,0.001013539852906864,-0.00047978429299452846,0.000364645014326176,session_date,17
EVENT-06,15min,QQQ,short_reversal,2024,107,107,106,107,-0.0002001610763839951,-0.00032986453740557753,0.0016154447446770342,0.46226415094339623,0.0002001610763839951,0.00032986453740557753,0.0012165993098321175,0.0008214023379470303,0.0011904373824044331,0.0008879331509893396,-0.00047584139098559775,0.00011584048794710126,session_date,17
EVENT-06,15min,SPY,short_reversal,2022,105,105,104,105,0.00026053366312958517,7.753220896467017e-05,0.0022661760964471376,0.5192307692307693,-0.00026053366312958517,-7.753220896467017e-05,0.0020086912085459673,0.0017176354800223503,0.0014850784610031403,0.0011453176739264492,-0.00015653843143679014,0.0007083315688736641,session_date,17
EVENT-06,15min,SPY,short_reversal,2023,109,109,107,109,0.00015681566345853077,8.588957055211122e-05,0.0013779391206512953,0.514018691588785,-0.00015681566345853077,-8.588957055211122e-05,0.0012187349816029293,0.0008518693800283472,0.000865028013408721,0.0005861791971516483,-9.13143018890254e-05,0.0004032097794774773,session_date,17
EVENT-06,15min,SPY,short_reversal,2024,107,107,106,107,-2.2575086249144664e-05,-0.00018513936168140788,0.0011583062113631859,0.42452830188679247,2.2575086249144664e-05,0.00018513936168140788,0.0008848987837270903,0.0005564926150438687,0.0008375664596726273,0.0007081621158798734,-0.0002539944123379873,0.0001975393215110742,session_date,17
EVENT-06,30min,QQQ,short_reversal,2022,104,104,103,104,0.0008577223829239297,0.0010990898162458462,0.00453313348224796,0.5728155339805825,-0.0008577223829239297,-0.0010990898162458462,0.003953628802747908,0.003501374195248763,0.0027657621438844423,0.001980488520501811,-3.537187774092543e-05,0.0016980508533319162,session_date,17
EVENT-06,30min,QQQ,short_reversal,2023,106,106,105,106,-0.00043494416821943636,-0.0006376874558202683,0.0033164995776956544,0.37142857142857144,0.00043494416821943636,0.0006376874558202683,0.00216098023659047,0.0015394998705824392,0.0022162214266725835,0.0014875177855386834,-0.0010739165038871387,0.0002326933667166651,session_date,17
EVENT-06,30min,QQQ,short_reversal,2024,107,107,103,107,-0.00031707261141436434,-0.00038465429675649254,0.0018618341233692256,0.33980582524271846,0.00031707261141436434,0.00038465429675649254,0.0015097021773541157,0.0010516876819697263,0.0015880419259847436,0.0011745917263407124,-0.000667434907918352,4.471857473758012e-05,session_date,17
EVENT-06,30min,SPY,short_reversal,2022,105,105,104,105,0.0004412969314527677,8.954842011010822e-05,0.0033754434809297,0.5,-0.0004412969314527677,-8.954842011010822e-05,0.0027618442684935506,0.002266958627123561,0.0021377708834526437,0.0014787573154809719,-0.0001622391788472489,0.0011288374170445646,session_date,17
EVENT-06,30min,SPY,short_reversal,2023,109,109,103,109,4.8872629699352764e-06,-6.783033372537162e-05,0.0023163500802407854,0.49514563106796117,-4.8872629699352764e-06,6.783033372537162e-05,0.0016097400781856642,0.0011016248967226083,0.0013444089625155062,0.000826595193585522,-0.0004362406467191618,0.0005136705630960313,session_date,17
EVENT-06,30min,SPY,short_reversal,2024,107,107,105,107,-0.0001690665198803607,-0.00016988498597125812,0.0016448143636763578,0.4380952380952381,0.0001690665198803607,0.00016988498597125812,0.0012005155599712396,0.0008773653360931721,0.0012909501651624967,0.0009795175875881856,-0.00047398114057024,0.00013344178237994394,session_date,17
EVENT-06,5min,QQQ,short_reversal,2022,104,104,103,104,0.0003229987863926041,1.291389018032163e-05,0.0016313531155556212,0.5048543689320388,-0.0003229987863926041,-1.291389018032163e-05,0.001539904255814697,0.001342832630832902,0.00112595738069541,0.0008995294768892048,6.187423702005779e-06,0.0006062309782537277,session_date,17
EVENT-06,5min,QQQ,short_reversal,2023,106,106,106,106,9.582454176417033e-05,4.265785158463764e-05,0.0010810480556228451,0.5188679245283019,-9.582454176417033e-05,-4.265785158463764e-05,0.0009588684654647313,0.0006380999909540996,0.0007006249200881616,0.000558440918528802,-8.689343803711221e-05,0.000299793287627314,session_date,17
EVENT-06,5min,QQQ,short_reversal,2024,107,107,107,107,-5.750608853834644e-05,-0.0001705475714026683,0.0009704421649154277,0.4205607476635514,5.750608853834644e-05,0.0001705475714026683,0.0007702015282903097,0.0005127889565770261,0.0006915058935914037,0.0005306665144879652,-0.00023051724162958894,0.00013762723468022602,session_date,17
EVENT-06,5min,SPY,short_reversal,2022,105,105,104,105,0.00028374140591682235,0.00012676883589385346,0.0013287003215423233,0.5673076923076923,-0.00028374140591682235,-0.00012676883589385346,0.0012301634647941785,0.0009673824631890593,0.000876785025904352,0.0006575567343612976,2.4377096839065738e-05,0.0005219615704679579,session_date,17
