hypothesis_id,symbol,session_date,event_type,event_side,event_time,event_bar_index,event_price,opening_high,opening_low,opening_midpoint,opening_range_width,atr_14,opening_range_width_over_atr,same_side_extreme,last_sweep_time,bars_since_sweep,sweep_depth_ticks,sweep_depth_over_atr,fvg_size,fvg_size_ticks,fvg_size_over_atr,gap_direction,event_hour,year,day_of_week,reversal_direction,continuation_direction
HYP-FCR-EVENT-01,QQQ,2022-01-03,EVENT-03,high,2022-01-03T19:40:00+00:00,62,401.75,401.53,396.88,399.205,4.649999999999977,0.34517857142857417,13.471288153129677,401.53,,,31.000000000000227,0.8980858768753228,0.0,0.0,0.0,unknown,14:00,2022,Monday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-03,EVENT-04,high,2022-01-03T19:40:00+00:00,62,401.75,401.53,396.88,399.205,4.649999999999977,0.34517857142857417,13.471288153129677,401.53,,,31.000000000000227,0.8980858768753228,0.0,0.0,0.0,unknown,14:00,2022,Monday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-03,EVENT-08,high,2022-01-03T19:40:00+00:00,62,401.75,401.53,396.88,399.205,4.649999999999977,0.34517857142857417,13.471288153129677,401.84,2022-01-03T19:40:00+00:00,0.0,31.000000000000227,0.8980858768753228,0.0,0.0,0.0,unknown,14:00,2022,Monday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-03,EVENT-09,low,2022-01-03T15:15:00+00:00,9,399.252,401.53,396.88,399.205,4.649999999999977,1.402000000000004,3.316690442225367,396.88,,,0.0,0.0,0.06999999999999318,6.999999999999318,0.049928673323818104,unknown,10:00,2022,Monday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-03,EVENT-10,high,2022-01-03T16:15:00+00:00,21,399.4801,401.53,396.88,399.205,4.649999999999977,0.759999999999999,6.1184210526315574,401.53,,,0.0,0.0,0.160000000000025,16.0000000000025,0.21052631578950687,unknown,11:00,2022,Monday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-04,EVENT-01,low,2022-01-04T15:00:00+00:00,6,399.9232,402.29,400.65,401.47,1.6400000000000432,0.8565714285714259,1.9146097398266075,400.65,,,97.99999999999613,1.1440960640426536,0.0,0.0,0.0,gap_down,10:00,2022,Tuesday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-04,EVENT-02,low,2022-01-04T15:00:00+00:00,6,399.9232,402.29,400.65,401.47,1.6400000000000432,0.8565714285714259,1.9146097398266075,400.65,,,97.99999999999613,1.1440960640426536,0.0,0.0,0.0,gap_down,10:00,2022,Tuesday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-04,EVENT-07,low,2022-01-04T15:00:00+00:00,6,399.9232,402.29,400.65,401.47,1.6400000000000432,0.8565714285714259,1.9146097398266075,399.67,2022-01-04T15:00:00+00:00,0.0,97.99999999999613,1.1440960640426536,0.0,0.0,0.0,gap_down,10:00,2022,Tuesday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-05,EVENT-01,low,2022-01-05T17:30:00+00:00,36,392.4,395.37,392.36,393.865,3.009999999999991,0.5824928571428488,5.167445339611826,392.36,,,17.00000000000159,0.2918490723369087,0.0,0.0,0.0,gap_down,12:00,2022,Wednesday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-05,EVENT-02,low,2022-01-05T17:30:00+00:00,36,392.4,395.37,392.36,393.865,3.009999999999991,0.5824928571428488,5.167445339611826,392.36,,,17.00000000000159,0.2918490723369087,0.0,0.0,0.0,gap_down,12:00,2022,Wednesday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-05,EVENT-03,high,2022-01-05T15:00:00+00:00,6,394.86,395.37,392.36,393.865,3.009999999999991,1.4930999999999943,2.0159399906235365,395.37,,,51.99999999999818,0.34826870269907156,0.0,0.0,0.0,gap_down,10:00,2022,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-05,EVENT-04,high,2022-01-05T15:00:00+00:00,6,394.86,395.37,392.36,393.865,3.009999999999991,1.4930999999999943,2.0159399906235365,395.37,,,51.99999999999818,0.34826870269907156,0.0,0.0,0.0,gap_down,10:00,2022,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-05,EVENT-06,high,2022-01-05T15:15:00+00:00,9,394.04,395.37,392.36,393.865,3.009999999999991,1.275169999999997,2.360469584447562,395.89,2022-01-05T15:00:00+00:00,3.0,51.99999999999818,0.4077887654194994,0.009999999999990905,0.9999999999990905,0.007842091642675823,gap_down,10:00,2022,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-05,EVENT-07,low,2022-01-05T17:30:00+00:00,36,392.4,395.37,392.36,393.865,3.009999999999991,0.5824928571428488,5.167445339611826,392.19,2022-01-05T17:30:00+00:00,0.0,17.00000000000159,0.2918490723369087,0.0,0.0,0.0,gap_down,12:00,2022,Wednesday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-05,EVENT-09,low,2022-01-05T15:55:00+00:00,17,394.0951,395.37,392.36,393.865,3.009999999999991,0.8973285714285778,3.3544011589957154,392.36,,,0.0,0.0,0.040000000000020464,4.000000000002046,0.04457675958800587,gap_down,10:00,2022,Wednesday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-06,EVENT-01,low,2022-01-06T15:00:00+00:00,6,381.17,386.26,381.94,384.1,4.319999999999993,1.930000000000015,2.238341968911896,381.94,,,92.00000000000159,0.4766839378238387,0.0,0.0,0.0,gap_down,10:00,2022,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-06,EVENT-02,low,2022-01-06T15:00:00+00:00,6,381.17,386.26,381.94,384.1,4.319999999999993,1.930000000000015,2.238341968911896,381.94,,,92.00000000000159,0.4766839378238387,0.0,0.0,0.0,gap_down,10:00,2022,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-06,EVENT-03,high,2022-01-06T15:55:00+00:00,17,386.03,386.26,381.94,384.1,4.319999999999993,1.6273285714285717,2.6546575017776677,386.26,,,50.76000000000249,0.31192225645889177,0.0,0.0,0.0,gap_up,10:00,2022,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-06,EVENT-04,high,2022-01-06T15:55:00+00:00,17,386.03,386.26,381.94,384.1,4.319999999999993,1.6273285714285717,2.6546575017776677,386.26,,,50.76000000000249,0.31192225645889177,0.0,0.0,0.0,gap_up,10:00,2022,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-06,EVENT-05,low,2022-01-06T15:30:00+00:00,12,385.31,386.26,381.94,384.1,4.319999999999993,1.801538461538467,2.3979504696840195,381.79,2022-01-06T15:20:00+00:00,2.0,14.999999999997726,0.0832621690862382,0.4000000000000341,40.00000000000341,0.22203245089668777,gap_down,10:00,2022,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-06,EVENT-06,high,2022-01-06T16:25:00+00:00,23,385.48,386.26,381.94,384.1,4.319999999999993,1.3478785714285746,3.2050364859064118,387.35,2022-01-06T16:15:00+00:00,2.0,109.00000000000318,0.808678187416226,0.0018000000000029104,0.18000000000029104,0.001335431869129833,gap_up,11:00,2022,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-06,EVENT-07,low,2022-01-06T15:00:00+00:00,6,381.17,386.26,381.94,384.1,4.319999999999993,1.930000000000015,2.238341968911896,381.02,2022-01-06T15:00:00+00:00,0.0,92.00000000000159,0.4766839378238387,0.0,0.0,0.0,gap_down,10:00,2022,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-06,EVENT-08,high,2022-01-06T15:55:00+00:00,17,386.03,386.26,381.94,384.1,4.319999999999993,1.6273285714285717,2.6546575017776677,386.7676,2022-01-06T15:55:00+00:00,0.0,50.76000000000249,0.31192225645889177,0.0,0.0,0.0,gap_up,10:00,2022,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-07,EVENT-01,low,2022-01-07T15:35:00+00:00,13,380.53,385.76,381.1,383.43,4.659999999999968,1.3460714285714346,3.461926240382025,381.1,,,57.000000000005,0.4234544972141504,0.0,0.0,0.0,gap_down,10:00,2022,Friday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-07,EVENT-02,low,2022-01-07T15:35:00+00:00,13,380.53,385.76,381.1,383.43,4.659999999999968,1.3460714285714346,3.461926240382025,381.1,,,57.000000000005,0.4234544972141504,0.0,0.0,0.0,gap_down,10:00,2022,Friday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-07,EVENT-05,low,2022-01-07T16:50:00+00:00,28,381.96,385.76,381.1,383.43,4.659999999999968,1.0049928571428464,4.636848875969286,380.15,2022-01-07T16:45:00+00:00,1.0,95.00000000000455,0.945280350251301,0.3199999999999932,31.999999999999318,0.31841022324252144,gap_down,11:00,2022,Friday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-07,EVENT-07,low,2022-01-07T15:35:00+00:00,13,380.53,385.76,381.1,383.43,4.659999999999968,1.3460714285714346,3.461926240382025,380.53,2022-01-07T15:35:00+00:00,0.0,57.000000000005,0.4234544972141504,0.0,0.0,0.0,gap_down,10:00,2022,Friday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-07,EVENT-10,high,2022-01-07T15:05:00+00:00,7,382.65,385.76,381.1,383.43,4.659999999999968,1.6124999999999972,2.8899224806201405,385.76,,,0.0,0.0,0.9399999999999977,93.99999999999977,0.5829457364341082,gap_down,10:00,2022,Friday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-10,EVENT-01,low,2022-01-10T15:00:00+00:00,6,371.09,375.71,371.47,373.59000000000003,4.239999999999952,1.4449999999999932,2.934256055363303,371.47,,,47.00000000000273,0.32525951557095467,0.0,0.0,0.0,gap_down,10:00,2022,Monday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-10,EVENT-02,low,2022-01-10T15:00:00+00:00,6,371.09,375.71,371.47,373.59000000000003,4.239999999999952,1.4449999999999932,2.934256055363303,371.47,,,47.00000000000273,0.32525951557095467,0.0,0.0,0.0,gap_down,10:00,2022,Monday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-10,EVENT-03,high,2022-01-10T18:50:00+00:00,52,375.8,375.71,371.47,373.59000000000003,4.239999999999952,0.8884000000000144,4.772624943718914,375.71,,,35.000000000002274,0.3939666816749404,0.0,0.0,0.0,gap_down,13:00,2022,Monday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-10,EVENT-04,high,2022-01-10T18:50:00+00:00,52,375.8,375.71,371.47,373.59000000000003,4.239999999999952,0.8884000000000144,4.772624943718914,375.71,,,35.000000000002274,0.3939666816749404,0.0,0.0,0.0,gap_down,13:00,2022,Monday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-10,EVENT-05,low,2022-01-10T16:15:00+00:00,21,372.62,375.71,371.47,373.59000000000003,4.239999999999952,0.9975857142857153,4.25026134524776,370.99,2022-01-10T16:10:00+00:00,1.0,48.00000000000182,0.4811616617261852,0.21299999999996544,21.299999999996544,0.21351548739095194,gap_down,11:00,2022,Monday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-10,EVENT-07,low,2022-01-10T15:00:00+00:00,6,371.09,375.71,371.47,373.59000000000003,4.239999999999952,1.4449999999999932,2.934256055363303,371.0,2022-01-10T15:00:00+00:00,0.0,47.00000000000273,0.32525951557095467,0.0,0.0,0.0,gap_down,10:00,2022,Monday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-10,EVENT-08,high,2022-01-10T18:50:00+00:00,52,375.8,375.71,371.47,373.59000000000003,4.239999999999952,0.8884000000000144,4.772624943718914,376.06,2022-01-10T18:50:00+00:00,0.0,35.000000000002274,0.3939666816749404,0.0,0.0,0.0,gap_down,13:00,2022,Monday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-10,EVENT-10,high,2022-01-10T16:40:00+00:00,26,372.23,375.71,371.47,373.59000000000003,4.239999999999952,0.9525142857142807,4.451376807246959,375.71,,,0.0,0.0,0.3199999999999932,31.999999999999318,0.3359529665846728,gap_down,11:00,2022,Monday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-11,EVENT-03,high,2022-01-11T15:00:00+00:00,6,380.76,380.0598,377.2182,378.639,2.8415999999999713,1.8245142857142826,1.5574556046227437,380.0598,,,70.01999999999953,0.38377337216949914,0.0,0.0,0.0,gap_down,10:00,2022,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-11,EVENT-04,high,2022-01-11T15:00:00+00:00,6,380.76,380.0598,377.2182,378.639,2.8415999999999713,1.8245142857142826,1.5574556046227437,380.0598,,,70.01999999999953,0.38377337216949914,0.0,0.0,0.0,gap_down,10:00,2022,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-11,EVENT-06,high,2022-01-11T15:35:00+00:00,13,379.26,380.0598,377.2182,378.639,2.8415999999999713,1.4701142857142844,1.9329109495860202,381.42,2022-01-11T15:30:00+00:00,1.0,136.02000000000203,0.9252341897617435,0.29000000000002046,29.000000000002046,0.19726357523226037,gap_down,10:00,2022,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-11,EVENT-08,high,2022-01-11T15:00:00+00:00,6,380.76,380.0598,377.2182,378.639,2.8415999999999713,1.8245142857142826,1.5574556046227437,380.76,2022-01-11T15:00:00+00:00,0.0,70.01999999999953,0.38377337216949914,0.0,0.0,0.0,gap_down,10:00,2022,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-12,EVENT-01,low,2022-01-12T15:40:00+00:00,14,387.175,389.75,387.14,388.445,2.6100000000000136,1.1578571428571496,2.2541640962368894,387.14,,,62.999999999999545,0.5441085749537252,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-12,EVENT-02,low,2022-01-12T15:40:00+00:00,14,387.175,389.75,387.14,388.445,2.6100000000000136,1.1578571428571496,2.2541640962368894,387.14,,,62.999999999999545,0.5441085749537252,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-12,EVENT-03,high,2022-01-12T15:05:00+00:00,7,389.721,389.75,387.14,388.445,2.6100000000000136,1.3537500000000051,1.9279778393351827,389.75,,,5.000000000001137,0.03693444136658259,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-12,EVENT-04,high,2022-01-12T15:05:00+00:00,7,389.721,389.75,387.14,388.445,2.6100000000000136,1.3537500000000051,1.9279778393351827,389.75,,,5.000000000001137,0.03693444136658259,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-12,EVENT-05,low,2022-01-12T17:20:00+00:00,34,387.56,389.75,387.14,388.445,2.6100000000000136,0.752849999999991,3.46682606096838,386.73,2022-01-12T17:15:00+00:00,1.0,40.99999999999682,0.5445971973168268,0.05000000000001137,5.000000000001137,0.06641429235573085,gap_up,12:00,2022,Wednesday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-12,EVENT-06,high,2022-01-12T15:35:00+00:00,13,387.18,389.75,387.14,388.445,2.6100000000000136,1.1885714285714317,2.195913461538467,389.98,2022-01-12T15:25:00+00:00,2.0,23.00000000000182,0.19350961538463018,0.6100000000000136,61.000000000001364,0.513221153846164,gap_up,10:00,2022,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-12,EVENT-07,low,2022-01-12T15:40:00+00:00,14,387.175,389.75,387.14,388.445,2.6100000000000136,1.1578571428571496,2.2541640962368894,386.51,2022-01-12T15:40:00+00:00,0.0,62.999999999999545,0.5441085749537252,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-12,EVENT-08,high,2022-01-12T15:05:00+00:00,7,389.721,389.75,387.14,388.445,2.6100000000000136,1.3537500000000051,1.9279778393351827,389.8,2022-01-12T15:05:00+00:00,0.0,5.000000000001137,0.03693444136658259,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-13,EVENT-01,low,2022-01-13T15:00:00+00:00,6,387.7,389.47,387.88,388.675,1.5900000000000318,1.0157142857142958,1.5654008438818723,387.88,,,25.99999999999909,0.2559774964838141,0.0,0.0,0.0,gap_up,10:00,2022,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-13,EVENT-02,low,2022-01-13T15:00:00+00:00,6,387.7,389.47,387.88,388.675,1.5900000000000318,1.0157142857142958,1.5654008438818723,387.88,,,25.99999999999909,0.2559774964838141,0.0,0.0,0.0,gap_up,10:00,2022,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-13,EVENT-07,low,2022-01-13T15:00:00+00:00,6,387.7,389.47,387.88,388.675,1.5900000000000318,1.0157142857142958,1.5654008438818723,387.62,2022-01-13T15:00:00+00:00,0.0,25.99999999999909,0.2559774964838141,0.0,0.0,0.0,gap_up,10:00,2022,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-14,EVENT-03,high,2022-01-14T15:15:00+00:00,9,380.0,380.08,374.86,377.47,5.21999999999997,1.6329999999999985,3.1965707287201317,380.08,,,12.999999999999545,0.0796080832822998,0.0,0.0,0.0,gap_up,10:00,2022,Friday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-14,EVENT-04,high,2022-01-14T15:15:00+00:00,9,380.0,380.08,374.86,377.47,5.21999999999997,1.6329999999999985,3.1965707287201317,380.08,,,12.999999999999545,0.0796080832822998,0.0,0.0,0.0,gap_up,10:00,2022,Friday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-14,EVENT-06,high,2022-01-14T15:30:00+00:00,12,378.02,380.08,374.86,377.47,5.21999999999997,1.5346153846153838,3.4015037593984787,380.21,2022-01-14T15:15:00+00:00,3.0,12.999999999999545,0.08471177944861863,0.22999999999996135,22.999999999996135,0.14987468671676688,gap_up,10:00,2022,Friday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-14,EVENT-08,high,2022-01-14T20:35:00+00:00,73,379.89,380.08,374.86,377.47,5.21999999999997,0.8251642857142697,6.32601300174,380.27,2022-01-14T20:35:00+00:00,0.0,18.999999999999773,0.23025717822425143,0.0,0.0,0.0,gap_up,15:00,2022,Friday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-14,EVENT-09,low,2022-01-14T16:40:00+00:00,26,378.7,380.08,374.86,377.47,5.21999999999997,1.0703571428571357,4.8768768768768815,374.86,,,0.0,0.0,0.06999999999999318,6.999999999999318,0.0653987320653928,gap_up,11:00,2022,Friday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-18,EVENT-01,low,2022-01-18T16:30:00+00:00,24,372.115,374.78,372.31,373.54499999999996,2.4699999999999704,0.8760714285714438,2.819404810436118,372.31,,,45.999999999997954,0.5250713412148065,0.0,0.0,0.0,gap_down,11:00,2022,Tuesday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-18,EVENT-02,low,2022-01-18T16:30:00+00:00,24,372.115,374.78,372.31,373.54499999999996,2.4699999999999704,0.8760714285714438,2.819404810436118,372.31,,,45.999999999997954,0.5250713412148065,0.0,0.0,0.0,gap_down,11:00,2022,Tuesday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-18,EVENT-03,high,2022-01-18T15:05:00+00:00,7,375.6,374.78,372.31,373.54499999999996,2.4699999999999704,1.509174999999992,1.636655788758748,374.78,,,102.00000000000387,0.6758659532526341,0.0,0.0,0.0,gap_down,10:00,2022,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-18,EVENT-04,high,2022-01-18T15:05:00+00:00,7,375.6,374.78,372.31,373.54499999999996,2.4699999999999704,1.509174999999992,1.636655788758748,374.78,,,102.00000000000387,0.6758659532526341,0.0,0.0,0.0,gap_down,10:00,2022,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-18,EVENT-05,low,2022-01-18T16:40:00+00:00,26,373.45,374.78,372.31,373.54499999999996,2.4699999999999704,0.8596428571428711,2.873286248441963,372.06,2022-01-18T16:35:00+00:00,1.0,25.0,0.2908184461985827,0.5799999999999841,57.99999999999841,0.6746987951806934,gap_down,11:00,2022,Tuesday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-18,EVENT-06,high,2022-01-18T15:55:00+00:00,17,373.31,374.78,372.31,373.54499999999996,2.4699999999999704,1.1217857142857253,2.201846545686039,375.04,2022-01-18T15:45:00+00:00,2.0,26.000000000004775,0.2317733205985758,0.15999999999996817,15.999999999996817,0.14262973575291515,gap_down,10:00,2022,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-18,EVENT-07,low,2022-01-18T17:30:00+00:00,36,372.5569,374.78,372.31,373.54499999999996,2.4699999999999704,0.7306714285714447,3.3804524214517784,372.07,2022-01-18T17:30:00+00:00,0.0,24.00000000000091,0.3284650126107155,0.0,0.0,0.0,gap_down,12:00,2022,Tuesday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-18,EVENT-08,high,2022-01-18T15:05:00+00:00,7,375.6,374.78,372.31,373.54499999999996,2.4699999999999704,1.509174999999992,1.636655788758748,375.8,2022-01-18T15:05:00+00:00,0.0,102.00000000000387,0.6758659532526341,0.0,0.0,0.0,gap_down,10:00,2022,Tuesday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-19,EVENT-01,low,2022-01-19T15:30:00+00:00,12,371.95,374.609,371.75,373.17949999999996,2.8589999999999804,1.2537692307692379,2.280323946254343,371.75,,,11.000000000001364,0.08773544389227371,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-19,EVENT-02,low,2022-01-19T15:30:00+00:00,12,371.95,374.609,371.75,373.17949999999996,2.8589999999999804,1.2537692307692379,2.280323946254343,371.75,,,11.000000000001364,0.08773544389227371,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-19,EVENT-03,high,2022-01-19T15:00:00+00:00,6,374.33,374.609,371.75,373.17949999999996,2.8589999999999804,1.3884285714285787,2.0591624652741802,374.609,,,8.100000000001728,0.058339335322576194,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-19,EVENT-04,high,2022-01-19T15:00:00+00:00,6,374.33,374.609,371.75,373.17949999999996,2.8589999999999804,1.3884285714285787,2.0591624652741802,374.609,,,8.100000000001728,0.058339335322576194,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-19,EVENT-05,low,2022-01-19T17:15:00+00:00,33,372.0184,374.609,371.75,373.17949999999996,2.8589999999999804,0.9787214285714185,2.9211580706607116,371.41,2022-01-19T17:10:00+00:00,1.0,33.9999999999975,0.34739200560495825,0.2599999999999909,25.99999999999909,0.2656527101685077,gap_up,12:00,2022,Wednesday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-19,EVENT-07,low,2022-01-19T15:30:00+00:00,12,371.95,374.609,371.75,373.17949999999996,2.8589999999999804,1.2537692307692379,2.280323946254343,371.64,2022-01-19T15:30:00+00:00,0.0,11.000000000001364,0.08773544389227371,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-19,EVENT-08,high,2022-01-19T15:00:00+00:00,6,374.33,374.609,371.75,373.17949999999996,2.8589999999999804,1.3884285714285787,2.0591624652741802,374.69,2022-01-19T15:00:00+00:00,0.0,8.100000000001728,0.058339335322576194,0.0,0.0,0.0,gap_up,10:00,2022,Wednesday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-20,EVENT-01,low,2022-01-20T19:10:00+00:00,56,369.35,372.55,369.53,371.03999999999996,3.0200000000000387,0.8045142857142886,3.7538177427374446,369.53,,,32.99999999999841,0.4101853824845302,0.0,0.0,0.0,gap_up,14:00,2022,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-20,EVENT-02,low,2022-01-20T19:10:00+00:00,56,369.35,372.55,369.53,371.03999999999996,3.0200000000000387,0.8045142857142886,3.7538177427374446,369.53,,,32.99999999999841,0.4101853824845302,0.0,0.0,0.0,gap_up,14:00,2022,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-20,EVENT-03,high,2022-01-20T15:00:00+00:00,6,372.4,372.55,369.53,371.03999999999996,3.0200000000000387,1.0900000000000074,2.770642201834879,372.55,,,18.999999999999773,0.17431192660550132,0.0,0.0,0.0,gap_up,10:00,2022,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-20,EVENT-04,high,2022-01-20T15:00:00+00:00,6,372.4,372.55,369.53,371.03999999999996,3.0200000000000387,1.0900000000000074,2.770642201834879,372.55,,,18.999999999999773,0.17431192660550132,0.0,0.0,0.0,gap_up,10:00,2022,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-20,EVENT-06,high,2022-01-20T16:45:00+00:00,27,372.02,372.55,369.53,371.03999999999996,3.0200000000000387,0.6686714285714288,4.51641848441478,372.78,2022-01-20T16:40:00+00:00,1.0,22.999999999996135,0.34396564616397735,0.19999999999998863,19.999999999998863,0.2991005618817527,gap_up,11:00,2022,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-20,EVENT-07,low,2022-01-20T19:10:00+00:00,56,369.35,372.55,369.53,371.03999999999996,3.0200000000000387,0.8045142857142886,3.7538177427374446,369.2,2022-01-20T19:10:00+00:00,0.0,32.99999999999841,0.4101853824845302,0.0,0.0,0.0,gap_up,14:00,2022,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-20,EVENT-08,high,2022-01-20T15:00:00+00:00,6,372.4,372.55,369.53,371.03999999999996,3.0200000000000387,1.0900000000000074,2.770642201834879,372.74,2022-01-20T15:00:00+00:00,0.0,18.999999999999773,0.17431192660550132,0.0,0.0,0.0,gap_up,10:00,2022,Thursday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-20,EVENT-09,low,2022-01-20T16:55:00+00:00,29,372.48,372.55,369.53,371.03999999999996,3.0200000000000387,0.6922357142857111,4.362675802008063,369.53,,,0.0,0.0,0.18000000000000682,18.000000000000682,0.26002703455677845,gap_up,11:00,2022,Thursday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-21,EVENT-01,low,2022-01-21T15:00:00+00:00,6,356.51,361.24,356.66,358.95000000000005,4.579999999999984,2.037857142857141,2.2474588152821533,356.66,,,60.000000000002274,0.2944269190326087,0.0,0.0,0.0,gap_down,10:00,2022,Friday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-21,EVENT-02,low,2022-01-21T15:00:00+00:00,6,356.51,361.24,356.66,358.95000000000005,4.579999999999984,2.037857142857141,2.2474588152821533,356.66,,,60.000000000002274,0.2944269190326087,0.0,0.0,0.0,gap_down,10:00,2022,Friday,long,short
HYP-FCR-EVENT-01,QQQ,2022-01-21,EVENT-03,high,2022-01-21T16:20:00+00:00,22,361.87,361.24,356.66,358.95000000000005,4.579999999999984,1.6992857142857158,2.695250105086159,361.24,,,93.99999999999977,0.5531736023539284,0.0,0.0,0.0,gap_down,11:00,2022,Friday,short,long
HYP-FCR-EVENT-01,QQQ,2022-01-21,EVENT-04,high,2022-01-21T16:20:00+00:00,22,361.87,361.24,356.66,358.95000000000005,4.579999999999984,1.6992857142857158,2.695250105086159,361.24,,,93.99999999999977,0.5531736023539284,0.0,0.0,0.0,gap_down,11:00,2022,Friday,short,long
