hypothesis_id,symbol,session_date,year,event_type,event_side,orientation,event_time,horizon,event_price,availability_status,future_close,horizon_close,raw_return,future_return,reversal_return,continuation_return,maximum_favorable_excursion,MFE,maximum_adverse_excursion,MAE,time_to_mfe,time_to_MFE,time_to_mae,time_to_MAE,path_high,path_low,returned_to_or_center,return_to_OR_midpoint,reached_opposite_or_extreme,reached_opposite_OR_extreme,broke_same_or_extreme,rebreak_same_extreme,bars_in_path
HYP-FCR-EVENT-01,QQQ,2022-01-03,2022,EVENT-08,high,short_reversal,2022-01-03T19:40:00+00:00,15min,401.75,available,401.3411,401.3411,-0.0010177971375233685,-0.0010177971375233685,0.0010177971375233685,-0.0010177971375233685,0.00109640925967458,0.00109640925967458,0.0004727073692590844,0.0004727073692590844,2022-01-03T19:55:00+00:00,2022-01-03T19:55:00+00:00,2022-01-03T19:45:00+00:00,2022-01-03T19:45:00+00:00,401.94,401.31,False,False,False,False,True,True,3
HYP-FCR-EVENT-01,QQQ,2022-01-03,2022,EVENT-08,high,short_reversal,2022-01-03T19:40:00+00:00,30min,401.75,available,401.81,401.81,0.00014934660858734183,0.00014934660858734183,-0.00014934660858734183,0.00014934660858734183,0.001221153366894212,0.001221153366894212,0.0004727073692590844,0.0004727073692590844,2022-01-03T20:00:00+00:00,2022-01-03T20:00:00+00:00,2022-01-03T19:45:00+00:00,2022-01-03T19:45:00+00:00,401.94,401.26,False,False,False,False,True,True,6
HYP-FCR-EVENT-01,QQQ,2022-01-03,2022,EVENT-08,high,short_reversal,2022-01-03T19:40:00+00:00,5min,401.75,available,401.8178,401.8178,0.0001687616677037429,0.0001687616677037429,-0.0001687616677037429,0.0001687616677037429,0.0001742680740888236,0.0001742680740888236,0.0004727073692590844,0.0004727073692590844,2022-01-03T19:45:00+00:00,2022-01-03T19:45:00+00:00,2022-01-03T19:45:00+00:00,2022-01-03T19:45:00+00:00,401.94,401.68,False,False,False,False,True,True,1
HYP-FCR-EVENT-01,QQQ,2022-01-03,2022,EVENT-08,high,short_reversal,2022-01-03T19:40:00+00:00,60min,401.75,available,401.1,401.1,-0.0016179215930304247,-0.0016179215930304247,0.0016179215930304247,-0.0016179215930304247,0.002395269343047346,0.002395269343047346,0.0004727073692590844,0.0004727073692590844,2022-01-03T20:40:00+00:00,2022-01-03T20:40:00+00:00,2022-01-03T19:45:00+00:00,2022-01-03T19:45:00+00:00,401.94,400.79,False,False,False,False,True,True,12
HYP-FCR-EVENT-01,QQQ,2022-01-03,2022,EVENT-08,high,short_reversal,2022-01-03T19:40:00+00:00,session_close,401.75,available,401.78,401.78,7.46733042935599e-05,7.46733042935599e-05,-7.46733042935599e-05,7.46733042935599e-05,0.002395269343047346,0.002395269343047346,0.0004727073692590844,0.0004727073692590844,2022-01-03T20:40:00+00:00,2022-01-03T20:40:00+00:00,2022-01-03T19:45:00+00:00,2022-01-03T19:45:00+00:00,401.94,400.79,False,False,False,False,True,True,15
HYP-FCR-EVENT-01,QQQ,2022-01-03,2022,EVENT-09,low,long_reversal,2022-01-03T15:15:00+00:00,15min,399.252,available,399.79,399.79,0.0013475198621422102,0.0013475198621422102,0.0013475198621422102,-0.0013475198621422102,0.0022742528528347794,0.0022742528528347794,-0.0023594121006281776,-0.0023594121006281776,2022-01-03T15:25:00+00:00,2022-01-03T15:25:00+00:00,2022-01-03T15:20:00+00:00,2022-01-03T15:20:00+00:00,400.16,398.31,True,True,False,False,False,False,3
HYP-FCR-EVENT-01,QQQ,2022-01-03,2022,EVENT-09,low,long_reversal,2022-01-03T15:15:00+00:00,30min,399.252,available,400.15,400.15,0.0022492060152483617,0.0022492060152483617,0.0022492060152483617,-0.0022492060152483617,0.003251079518699962,0.003251079518699962,-0.0023594121006281776,-0.0023594121006281776,2022-01-03T15:45:00+00:00,2022-01-03T15:45:00+00:00,2022-01-03T15:20:00+00:00,2022-01-03T15:20:00+00:00,400.55,398.31,True,True,False,False,False,False,6
HYP-FCR-EVENT-01,QQQ,2022-01-03,2022,EVENT-09,low,long_reversal,2022-01-03T15:15:00+00:00,5min,399.252,available,399.26,399.26,2.003747006895651e-05,2.003747006895651e-05,2.003747006895651e-05,-2.003747006895651e-05,2.003747006895651e-05,2.003747006895651e-05,-0.0023594121006281776,-0.0023594121006281776,2022-01-03T15:20:00+00:00,2022-01-03T15:20:00+00:00,2022-01-03T15:20:00+00:00,2022-01-03T15:20:00+00:00,399.26,398.31,True,True,False,False,False,False,1
HYP-FCR-EVENT-01,QQQ,2022-01-03,2022,EVENT-09,low,long_reversal,2022-01-03T15:15:00+00:00,60min,399.252,available,399.4801,399.4801,0.0005713183653430765,0.0005713183653430765,0.0005713183653430765,-0.0005713183653430765,0.003376313706631384,0.003376313706631384,-0.0023594121006281776,-0.0023594121006281776,2022-01-03T16:00:00+00:00,2022-01-03T16:00:00+00:00,2022-01-03T15:20:00+00:00,2022-01-03T15:20:00+00:00,400.6,398.31,True,True,False,False,False,False,12
HYP-FCR-EVENT-01,QQQ,2022-01-03,2022,EVENT-09,low,long_reversal,2022-01-03T15:15:00+00:00,session_close,399.252,available,401.78,401.78,0.006331840541813127,0.006331840541813127,0.006331840541813127,-0.006331840541813127,0.006732589943193812,0.006732589943193812,-0.0023594121006281776,-0.0023594121006281776,2022-01-03T19:45:00+00:00,2022-01-03T19:45:00+00:00,2022-01-03T15:20:00+00:00,2022-01-03T15:20:00+00:00,401.94,398.31,True,True,True,True,False,False,68
HYP-FCR-EVENT-01,QQQ,2022-01-03,2022,EVENT-10,high,short_reversal,2022-01-03T16:15:00+00:00,15min,399.4801,available,399.8,399.8,0.0008007908278786502,0.0008007908278786502,-0.0008007908278786502,0.0008007908278786502,0.0006765862578592685,0.0006765862578592685,0.0011873835806528454,0.0011873835806528454,2022-01-03T16:20:00+00:00,2022-01-03T16:20:00+00:00,2022-01-03T16:25:00+00:00,2022-01-03T16:25:00+00:00,399.955,399.21,False,False,False,False,False,False,3
HYP-FCR-EVENT-01,QQQ,2022-01-03,2022,EVENT-10,high,short_reversal,2022-01-03T16:15:00+00:00,30min,399.4801,available,400.0,400.0,0.0013014415486529707,0.0013014415486529707,-0.0013014415486529707,0.0013014415486529707,0.0014291444185403623,0.0014291444185403623,0.0020731433139317135,0.0020731433139317135,2022-01-03T16:35:00+00:00,2022-01-03T16:35:00+00:00,2022-01-03T16:45:00+00:00,2022-01-03T16:45:00+00:00,400.31,398.91,True,True,False,False,False,False,6
HYP-FCR-EVENT-01,QQQ,2022-01-03,2022,EVENT-10,high,short_reversal,2022-01-03T16:15:00+00:00,5min,399.4801,available,399.66,399.66,0.0004503353233364926,0.0004503353233364926,-0.0004503353233364926,0.0004503353233364926,0.0006765862578592685,0.0006765862578592685,0.0008751219268188226,0.0008751219268188226,2022-01-03T16:20:00+00:00,2022-01-03T16:20:00+00:00,2022-01-03T16:20:00+00:00,2022-01-03T16:20:00+00:00,399.83,399.21,False,False,False,False,False,False,1
HYP-FCR-EVENT-01,QQQ,2022-01-03,2022,EVENT-10,high,short_reversal,2022-01-03T16:15:00+00:00,60min,399.4801,available,399.5803,399.5803,0.0002508260111080407,0.0002508260111080407,-0.0002508260111080407,0.0002508260111080407,0.001454249185259604,0.001454249185259604,0.0020731433139317135,0.0020731433139317135,2022-01-03T17:00:00+00:00,2022-01-03T17:00:00+00:00,2022-01-03T16:45:00+00:00,2022-01-03T16:45:00+00:00,400.31,398.9,True,True,False,False,False,False,12
HYP-FCR-EVENT-01,QQQ,2022-01-03,2022,EVENT-10,high,short_reversal,2022-01-03T16:15:00+00:00,session_close,399.4801,available,401.78,401.78,0.005757232963544245,0.005757232963544245,-0.005757232963544245,0.005757232963544245,0.001454249185259604,0.001454249185259604,0.006120067671791851,0.006120067671791851,2022-01-03T17:00:00+00:00,2022-01-03T17:00:00+00:00,2022-01-03T19:45:00+00:00,2022-01-03T19:45:00+00:00,401.94,398.9,True,True,False,False,True,True,56
HYP-FCR-EVENT-01,QQQ,2022-01-04,2022,EVENT-01,low,long_reversal,2022-01-04T15:00:00+00:00,15min,399.9232,available,398.92,398.92,-0.002508481628472614,-0.002508481628472614,-0.002508481628472614,0.002508481628472614,0.0004420848802970667,0.0004420848802970667,-0.002933563244142845,-0.002933563244142845,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,2022-01-04T15:15:00+00:00,2022-01-04T15:15:00+00:00,400.1,398.75,False,False,False,False,True,True,3
HYP-FCR-EVENT-01,QQQ,2022-01-04,2022,EVENT-01,low,long_reversal,2022-01-04T15:00:00+00:00,30min,399.9232,available,398.6782,398.6782,-0.0031130977147612038,-0.0031130977147612038,-0.0031130977147612038,0.0031130977147612038,0.0004420848802970667,0.0004420848802970667,-0.0037087120727179457,-0.0037087120727179457,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,2022-01-04T15:30:00+00:00,2022-01-04T15:30:00+00:00,400.1,398.44,False,False,False,False,True,True,6
HYP-FCR-EVENT-01,QQQ,2022-01-04,2022,EVENT-01,low,long_reversal,2022-01-04T15:00:00+00:00,5min,399.9232,available,400.01,400.01,0.00021704167200087277,0.00021704167200087277,0.00021704167200087277,-0.00021704167200087277,0.0004420848802970667,0.0004420848802970667,-0.00048309275380875594,-0.00048309275380875594,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,400.1,399.73,False,False,False,False,True,True,1
HYP-FCR-EVENT-01,QQQ,2022-01-04,2022,EVENT-01,low,long_reversal,2022-01-04T15:00:00+00:00,60min,399.9232,available,394.51,394.51,-0.013535598834976348,-0.013535598834976348,-0.013535598834976348,0.013535598834976348,0.0004420848802970667,0.0004420848802970667,-0.01523592529765716,-0.01523592529765716,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,2022-01-04T16:00:00+00:00,2022-01-04T16:00:00+00:00,400.1,393.83,False,False,False,False,True,True,12
HYP-FCR-EVENT-01,QQQ,2022-01-04,2022,EVENT-01,low,long_reversal,2022-01-04T15:00:00+00:00,session_close,399.9232,available,396.49,396.49,-0.008584648252464522,-0.008584648252464522,-0.008584648252464522,0.008584648252464522,0.0004420848802970667,0.0004420848802970667,-0.0165911855076174,-0.0165911855076174,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,2022-01-04T18:55:00+00:00,2022-01-04T18:55:00+00:00,400.1,393.288,False,False,False,False,True,True,71
HYP-FCR-EVENT-01,QQQ,2022-01-04,2022,EVENT-02,low,long_reversal,2022-01-04T15:00:00+00:00,15min,399.9232,available,398.92,398.92,-0.002508481628472614,-0.002508481628472614,-0.002508481628472614,0.002508481628472614,0.0004420848802970667,0.0004420848802970667,-0.002933563244142845,-0.002933563244142845,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,2022-01-04T15:15:00+00:00,2022-01-04T15:15:00+00:00,400.1,398.75,False,False,False,False,True,True,3
HYP-FCR-EVENT-01,QQQ,2022-01-04,2022,EVENT-02,low,long_reversal,2022-01-04T15:00:00+00:00,30min,399.9232,available,398.6782,398.6782,-0.0031130977147612038,-0.0031130977147612038,-0.0031130977147612038,0.0031130977147612038,0.0004420848802970667,0.0004420848802970667,-0.0037087120727179457,-0.0037087120727179457,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,2022-01-04T15:30:00+00:00,2022-01-04T15:30:00+00:00,400.1,398.44,False,False,False,False,True,True,6
HYP-FCR-EVENT-01,QQQ,2022-01-04,2022,EVENT-02,low,long_reversal,2022-01-04T15:00:00+00:00,5min,399.9232,available,400.01,400.01,0.00021704167200087277,0.00021704167200087277,0.00021704167200087277,-0.00021704167200087277,0.0004420848802970667,0.0004420848802970667,-0.00048309275380875594,-0.00048309275380875594,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,400.1,399.73,False,False,False,False,True,True,1
HYP-FCR-EVENT-01,QQQ,2022-01-04,2022,EVENT-02,low,long_reversal,2022-01-04T15:00:00+00:00,60min,399.9232,available,394.51,394.51,-0.013535598834976348,-0.013535598834976348,-0.013535598834976348,0.013535598834976348,0.0004420848802970667,0.0004420848802970667,-0.01523592529765716,-0.01523592529765716,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,2022-01-04T16:00:00+00:00,2022-01-04T16:00:00+00:00,400.1,393.83,False,False,False,False,True,True,12
HYP-FCR-EVENT-01,QQQ,2022-01-04,2022,EVENT-02,low,long_reversal,2022-01-04T15:00:00+00:00,session_close,399.9232,available,396.49,396.49,-0.008584648252464522,-0.008584648252464522,-0.008584648252464522,0.008584648252464522,0.0004420848802970667,0.0004420848802970667,-0.0165911855076174,-0.0165911855076174,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,2022-01-04T18:55:00+00:00,2022-01-04T18:55:00+00:00,400.1,393.288,False,False,False,False,True,True,71
HYP-FCR-EVENT-01,QQQ,2022-01-04,2022,EVENT-07,low,long_reversal,2022-01-04T15:00:00+00:00,15min,399.9232,available,398.92,398.92,-0.002508481628472614,-0.002508481628472614,-0.002508481628472614,0.002508481628472614,0.0004420848802970667,0.0004420848802970667,-0.002933563244142845,-0.002933563244142845,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,2022-01-04T15:15:00+00:00,2022-01-04T15:15:00+00:00,400.1,398.75,False,False,False,False,True,True,3
HYP-FCR-EVENT-01,QQQ,2022-01-04,2022,EVENT-07,low,long_reversal,2022-01-04T15:00:00+00:00,30min,399.9232,available,398.6782,398.6782,-0.0031130977147612038,-0.0031130977147612038,-0.0031130977147612038,0.0031130977147612038,0.0004420848802970667,0.0004420848802970667,-0.0037087120727179457,-0.0037087120727179457,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,2022-01-04T15:30:00+00:00,2022-01-04T15:30:00+00:00,400.1,398.44,False,False,False,False,True,True,6
HYP-FCR-EVENT-01,QQQ,2022-01-04,2022,EVENT-07,low,long_reversal,2022-01-04T15:00:00+00:00,5min,399.9232,available,400.01,400.01,0.00021704167200087277,0.00021704167200087277,0.00021704167200087277,-0.00021704167200087277,0.0004420848802970667,0.0004420848802970667,-0.00048309275380875594,-0.00048309275380875594,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,400.1,399.73,False,False,False,False,True,True,1
HYP-FCR-EVENT-01,QQQ,2022-01-04,2022,EVENT-07,low,long_reversal,2022-01-04T15:00:00+00:00,60min,399.9232,available,394.51,394.51,-0.013535598834976348,-0.013535598834976348,-0.013535598834976348,0.013535598834976348,0.0004420848802970667,0.0004420848802970667,-0.01523592529765716,-0.01523592529765716,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,2022-01-04T16:00:00+00:00,2022-01-04T16:00:00+00:00,400.1,393.83,False,False,False,False,True,True,12
HYP-FCR-EVENT-01,QQQ,2022-01-04,2022,EVENT-07,low,long_reversal,2022-01-04T15:00:00+00:00,session_close,399.9232,available,396.49,396.49,-0.008584648252464522,-0.008584648252464522,-0.008584648252464522,0.008584648252464522,0.0004420848802970667,0.0004420848802970667,-0.0165911855076174,-0.0165911855076174,2022-01-04T15:05:00+00:00,2022-01-04T15:05:00+00:00,2022-01-04T18:55:00+00:00,2022-01-04T18:55:00+00:00,400.1,393.288,False,False,False,False,True,True,71
HYP-FCR-EVENT-01,QQQ,2022-01-05,2022,EVENT-01,low,long_reversal,2022-01-05T17:30:00+00:00,15min,392.4,available,391.44,391.44,-0.0024464831804280607,-0.0024464831804280607,-0.0024464831804280607,0.0024464831804280607,0.0002293577981651307,0.0002293577981651307,-0.0030071355759427876,-0.0030071355759427876,2022-01-05T17:35:00+00:00,2022-01-05T17:35:00+00:00,2022-01-05T17:45:00+00:00,2022-01-05T17:45:00+00:00,392.49,391.22,False,False,False,False,True,True,3
HYP-FCR-EVENT-01,QQQ,2022-01-05,2022,EVENT-01,low,long_reversal,2022-01-05T17:30:00+00:00,30min,392.4,available,391.12,391.12,-0.003261977573904118,-0.003261977573904118,-0.003261977573904118,0.003261977573904118,0.0002293577981651307,0.0002293577981651307,-0.003746177370030468,-0.003746177370030468,2022-01-05T17:35:00+00:00,2022-01-05T17:35:00+00:00,2022-01-05T18:00:00+00:00,2022-01-05T18:00:00+00:00,392.49,390.93,False,False,False,False,True,True,6
HYP-FCR-EVENT-01,QQQ,2022-01-05,2022,EVENT-01,low,long_reversal,2022-01-05T17:30:00+00:00,5min,392.4,available,391.585,391.585,-0.002076962283384276,-0.002076962283384276,-0.002076962283384276,0.002076962283384276,0.0002293577981651307,0.0002293577981651307,-0.0021916411824667303,-0.0021916411824667303,2022-01-05T17:35:00+00:00,2022-01-05T17:35:00+00:00,2022-01-05T17:35:00+00:00,2022-01-05T17:35:00+00:00,392.49,391.54,False,False,False,False,True,True,1
HYP-FCR-EVENT-01,QQQ,2022-01-05,2022,EVENT-01,low,long_reversal,2022-01-05T17:30:00+00:00,60min,392.4,available,391.82,391.82,-0.0014780835881752497,-0.0014780835881752497,-0.0014780835881752497,0.0014780835881752497,0.0002293577981651307,0.0002293577981651307,-0.004765545361875678,-0.004765545361875678,2022-01-05T17:35:00+00:00,2022-01-05T17:35:00+00:00,2022-01-05T18:10:00+00:00,2022-01-05T18:10:00+00:00,392.49,390.53,False,False,False,False,True,True,12
HYP-FCR-EVENT-01,QQQ,2022-01-05,2022,EVENT-01,low,long_reversal,2022-01-05T17:30:00+00:00,session_close,392.4,available,384.15,384.15,-0.021024464831804313,-0.021024464831804313,-0.021024464831804313,0.021024464831804313,0.0016309887869521145,0.0016309887869521145,-0.02133027522935782,-0.02133027522935782,2022-01-05T19:00:00+00:00,2022-01-05T19:00:00+00:00,2022-01-05T20:55:00+00:00,2022-01-05T20:55:00+00:00,393.04,384.03,False,False,False,False,True,True,41
HYP-FCR-EVENT-01,QQQ,2022-01-05,2022,EVENT-02,low,long_reversal,2022-01-05T17:30:00+00:00,15min,392.4,available,391.44,391.44,-0.0024464831804280607,-0.0024464831804280607,-0.0024464831804280607,0.0024464831804280607,0.0002293577981651307,0.0002293577981651307,-0.0030071355759427876,-0.0030071355759427876,2022-01-05T17:35:00+00:00,2022-01-05T17:35:00+00:00,2022-01-05T17:45:00+00:00,2022-01-05T17:45:00+00:00,392.49,391.22,False,False,False,False,True,True,3
HYP-FCR-EVENT-01,QQQ,2022-01-05,2022,EVENT-02,low,long_reversal,2022-01-05T17:30:00+00:00,30min,392.4,available,391.12,391.12,-0.003261977573904118,-0.003261977573904118,-0.003261977573904118,0.003261977573904118,0.0002293577981651307,0.0002293577981651307,-0.003746177370030468,-0.003746177370030468,2022-01-05T17:35:00+00:00,2022-01-05T17:35:00+00:00,2022-01-05T18:00:00+00:00,2022-01-05T18:00:00+00:00,392.49,390.93,False,False,False,False,True,True,6
HYP-FCR-EVENT-01,QQQ,2022-01-05,2022,EVENT-02,low,long_reversal,2022-01-05T17:30:00+00:00,5min,392.4,available,391.585,391.585,-0.002076962283384276,-0.002076962283384276,-0.002076962283384276,0.002076962283384276,0.0002293577981651307,0.0002293577981651307,-0.0021916411824667303,-0.0021916411824667303,2022-01-05T17:35:00+00:00,2022-01-05T17:35:00+00:00,2022-01-05T17:35:00+00:00,2022-01-05T17:35:00+00:00,392.49,391.54,False,False,False,False,True,True,1
HYP-FCR-EVENT-01,QQQ,2022-01-05,2022,EVENT-02,low,long_reversal,2022-01-05T17:30:00+00:00,60min,392.4,available,391.82,391.82,-0.0014780835881752497,-0.0014780835881752497,-0.0014780835881752497,0.0014780835881752497,0.0002293577981651307,0.0002293577981651307,-0.004765545361875678,-0.004765545361875678,2022-01-05T17:35:00+00:00,2022-01-05T17:35:00+00:00,2022-01-05T18:10:00+00:00,2022-01-05T18:10:00+00:00,392.49,390.53,False,False,False,False,True,True,12
HYP-FCR-EVENT-01,QQQ,2022-01-05,2022,EVENT-02,low,long_reversal,2022-01-05T17:30:00+00:00,session_close,392.4,available,384.15,384.15,-0.021024464831804313,-0.021024464831804313,-0.021024464831804313,0.021024464831804313,0.0016309887869521145,0.0016309887869521145,-0.02133027522935782,-0.02133027522935782,2022-01-05T19:00:00+00:00,2022-01-05T19:00:00+00:00,2022-01-05T20:55:00+00:00,2022-01-05T20:55:00+00:00,393.04,384.03,False,False,False,False,True,True,41
HYP-FCR-EVENT-01,QQQ,2022-01-05,2022,EVENT-03,high,short_reversal,2022-01-05T15:00:00+00:00,15min,394.86,available,394.04,394.04,-0.0020766854074861785,-0.0020766854074861785,0.0020766854074861785,-0.0020766854074861785,0.002971881429551182,0.002971881429551182,0.000986717267552173,0.000986717267552173,2022-01-05T15:15:00+00:00,2022-01-05T15:15:00+00:00,2022-01-05T15:05:00+00:00,2022-01-05T15:05:00+00:00,395.25,393.69,True,True,False,False,False,False,3
HYP-FCR-EVENT-01,QQQ,2022-01-05,2022,EVENT-03,high,short_reversal,2022-01-05T15:00:00+00:00,30min,394.86,available,393.45,393.45,-0.0035708858836043245,-0.0035708858836043245,0.0035708858836043245,-0.0035708858836043245,0.0037622654939244438,0.0037622654939244438,0.001037265666506304,0.001037265666506304,2022-01-05T15:30:00+00:00,2022-01-05T15:30:00+00:00,2022-01-05T15:25:00+00:00,2022-01-05T15:25:00+00:00,395.27,393.38,True,True,False,False,False,False,6
HYP-FCR-EVENT-01,QQQ,2022-01-05,2022,EVENT-03,high,short_reversal,2022-01-05T15:00:00+00:00,5min,394.86,available,394.63,394.63,-0.0005824849313681435,-0.0005824849313681435,0.0005824849313681435,-0.0005824849313681435,0.0007857052338107184,0.0007857052338107184,0.000986717267552173,0.000986717267552173,2022-01-05T15:05:00+00:00,2022-01-05T15:05:00+00:00,2022-01-05T15:05:00+00:00,2022-01-05T15:05:00+00:00,395.25,394.55,False,False,False,False,False,False,1
HYP-FCR-EVENT-01,QQQ,2022-01-05,2022,EVENT-03,high,short_reversal,2022-01-05T15:00:00+00:00,60min,394.86,available,393.749,393.749,-0.002813655472825749,-0.002813655472825749,0.002813655472825749,-0.002813655472825749,0.005039706780696429,0.005039706780696429,0.001037265666506304,0.001037265666506304,2022-01-05T15:45:00+00:00,2022-01-05T15:45:00+00:00,2022-01-05T15:25:00+00:00,2022-01-05T15:25:00+00:00,395.27,392.88,True,True,False,False,False,False,12
