symbol,hypothesis_id,session_date,timestamp,diagnostic,expired_sweep_time,scenario,equity_before_session
QQQ,HYP-FCR-02,2022-09-12,2022-09-12T16:30:00+00:00,low_sweep_window_expired,2022-09-12T16:10:00+00:00,baseline,992.0058628700069
QQQ,HYP-FCR-02,2022-09-16,2022-09-16T15:05:00+00:00,high_sweep_window_expired,2022-09-16T14:45:00+00:00,baseline,990.194917870007
QQQ,HYP-FCR-02,2022-09-16,2022-09-16T16:45:00+00:00,low_sweep_window_expired,2022-09-16T16:25:00+00:00,baseline,990.194917870007
QQQ,HYP-FCR-02,2022-09-19,2022-09-19T14:30:00+00:00,high_sweep_window_expired,2022-09-19T14:10:00+00:00,baseline,990.194917870007
QQQ,HYP-FCR-02,2022-09-20,2022-09-20T14:25:00+00:00,high_sweep_window_expired,2022-09-20T14:05:00+00:00,baseline,986.0467773700071
QQQ,HYP-FCR-02,2022-09-22,2022-09-22T14:40:00+00:00,low_sweep_window_expired,2022-09-22T14:20:00+00:00,baseline,984.9422036200075
QQQ,HYP-FCR-02,2022-09-23,2022-09-23T14:25:00+00:00,low_sweep_window_expired,2022-09-23T14:05:00+00:00,baseline,983.0464500100076
QQQ,HYP-FCR-02,2022-10-07,2022-10-07T14:25:00+00:00,low_sweep_window_expired,2022-10-07T14:05:00+00:00,baseline,998.2053733600078
QQQ,HYP-FCR-02,2022-10-25,2022-10-25T17:20:00+00:00,high_sweep_window_expired,2022-10-25T17:00:00+00:00,baseline,1000.4986544600081
QQQ,HYP-FCR-02,2022-10-25,2022-10-25T17:50:00+00:00,high_sweep_window_expired,2022-10-25T17:30:00+00:00,baseline,1000.4986544600081
QQQ,HYP-FCR-02,2022-10-27,2022-10-27T16:50:00+00:00,low_sweep_window_expired,2022-10-27T16:30:00+00:00,baseline,997.181047460008
QQQ,HYP-FCR-02,2022-10-31,2022-10-31T15:25:00+00:00,low_sweep_window_expired,2022-10-31T15:05:00+00:00,baseline,997.181047460008
QQQ,HYP-FCR-02,2022-11-02,2022-11-02T18:20:00+00:00,low_sweep_window_expired,2022-11-02T18:00:00+00:00,baseline,997.181047460008
QQQ,HYP-FCR-02,2022-11-02,2022-11-02T19:05:00+00:00,high_sweep_window_expired,2022-11-02T18:45:00+00:00,baseline,997.181047460008
QQQ,HYP-FCR-02,2022-11-10,2022-11-10T15:30:00+00:00,high_sweep_window_expired,2022-11-10T15:10:00+00:00,baseline,1027.8383387000079
QQQ,HYP-FCR-02,2022-11-15,2022-11-15T16:25:00+00:00,low_sweep_window_expired,2022-11-15T16:05:00+00:00,baseline,1019.276320700008
QQQ,HYP-FCR-02,2022-11-25,2022-11-25T15:55:00+00:00,high_sweep_window_expired,2022-11-25T15:35:00+00:00,baseline,1015.4768612000081
QQQ,HYP-FCR-02,2022-11-29,2022-11-29T15:30:00+00:00,low_sweep_window_expired,2022-11-29T15:10:00+00:00,baseline,1014.7108469000082
QQQ,HYP-FCR-02,2022-12-14,2022-12-14T17:45:00+00:00,high_sweep_window_expired,2022-12-14T17:25:00+00:00,baseline,1025.405736290008
QQQ,HYP-FCR-02,2022-12-27,2022-12-27T15:20:00+00:00,low_sweep_window_expired,2022-12-27T15:00:00+00:00,baseline,1017.6659951100081
QQQ,HYP-FCR-02,2022-12-30,2022-12-30T16:10:00+00:00,high_sweep_window_expired,2022-12-30T15:50:00+00:00,baseline,1014.1554986100085
QQQ,HYP-FCR-02,2022-12-30,2022-12-30T18:20:00+00:00,high_sweep_window_expired,2022-12-30T18:00:00+00:00,baseline,1014.1554986100085
QQQ,HYP-FCR-02,2023-01-05,2023-01-05T15:25:00+00:00,high_sweep_window_expired,2023-01-05T15:05:00+00:00,baseline,1018.7958206100086
QQQ,HYP-FCR-02,2023-01-24,2023-01-24T15:25:00+00:00,low_sweep_window_expired,2023-01-24T15:05:00+00:00,baseline,1016.761194940009
QQQ,HYP-FCR-02,2023-01-26,2023-01-26T17:00:00+00:00,low_sweep_window_expired,2023-01-26T16:40:00+00:00,baseline,1022.4408639400087
QQQ,HYP-FCR-02,2023-02-10,2023-02-10T15:25:00+00:00,low_sweep_window_expired,2023-02-10T15:05:00+00:00,baseline,1037.4755272200089
QQQ,HYP-FCR-02,2023-02-27,2023-02-27T15:50:00+00:00,high_sweep_window_expired,2023-02-27T15:30:00+00:00,baseline,1042.8098180700094
QQQ,HYP-FCR-02,2023-03-02,2023-03-02T16:40:00+00:00,high_sweep_window_expired,2023-03-02T16:20:00+00:00,baseline,1034.8112570700098
QQQ,HYP-FCR-02,2023-03-16,2023-03-16T14:20:00+00:00,high_sweep_window_expired,2023-03-16T14:00:00+00:00,baseline,1046.28887652001
QQQ,HYP-FCR-02,2023-03-21,2023-03-21T14:20:00+00:00,high_sweep_window_expired,2023-03-21T14:00:00+00:00,baseline,1045.8842125200104
QQQ,HYP-FCR-02,2023-03-22,2023-03-22T16:35:00+00:00,high_sweep_window_expired,2023-03-22T16:15:00+00:00,baseline,1042.5197905200105
QQQ,HYP-FCR-02,2023-03-22,2023-03-22T17:10:00+00:00,high_sweep_window_expired,2023-03-22T16:50:00+00:00,baseline,1042.5197905200105
QQQ,HYP-FCR-02,2023-03-23,2023-03-23T18:35:00+00:00,high_sweep_window_expired,2023-03-23T18:15:00+00:00,baseline,1046.2782085200104
QQQ,HYP-FCR-02,2023-03-24,2023-03-24T15:50:00+00:00,low_sweep_window_expired,2023-03-24T15:30:00+00:00,baseline,1044.2321605200104
QQQ,HYP-FCR-02,2023-03-28,2023-03-28T14:20:00+00:00,low_sweep_window_expired,2023-03-28T14:00:00+00:00,baseline,1040.6103788700104
QQQ,HYP-FCR-02,2023-03-29,2023-03-29T14:25:00+00:00,high_sweep_window_expired,2023-03-29T14:05:00+00:00,baseline,1038.8366738700106
QQQ,HYP-FCR-02,2023-05-04,2023-05-04T15:05:00+00:00,low_sweep_window_expired,2023-05-04T14:45:00+00:00,baseline,1040.3814934000113
QQQ,HYP-FCR-02,2023-05-16,2023-05-16T14:50:00+00:00,high_sweep_window_expired,2023-05-16T14:30:00+00:00,baseline,1053.3379815100113
QQQ,HYP-FCR-02,2023-05-23,2023-05-23T14:20:00+00:00,high_sweep_window_expired,2023-05-23T14:00:00+00:00,baseline,1051.3043490100115
QQQ,HYP-FCR-02,2023-06-02,2023-06-02T14:20:00+00:00,low_sweep_window_expired,2023-06-02T14:00:00+00:00,baseline,1038.371610780012
QQQ,HYP-FCR-02,2023-06-06,2023-06-06T17:05:00+00:00,high_sweep_window_expired,2023-06-06T16:45:00+00:00,baseline,1040.3710209400117
QQQ,HYP-FCR-02,2023-06-14,2023-06-14T18:20:00+00:00,high_sweep_window_expired,2023-06-14T18:00:00+00:00,baseline,1047.8390649400117
QQQ,HYP-FCR-02,2023-06-14,2023-06-14T18:55:00+00:00,low_sweep_window_expired,2023-06-14T18:35:00+00:00,baseline,1047.8390649400117
QQQ,HYP-FCR-02,2023-06-16,2023-06-16T15:45:00+00:00,low_sweep_window_expired,2023-06-16T15:25:00+00:00,baseline,1047.8390649400117
QQQ,HYP-FCR-02,2023-06-16,2023-06-16T16:10:00+00:00,low_sweep_window_expired,2023-06-16T15:50:00+00:00,baseline,1047.8390649400117
QQQ,HYP-FCR-02,2023-06-26,2023-06-26T14:35:00+00:00,high_sweep_window_expired,2023-06-26T14:15:00+00:00,baseline,1045.1259579600119
QQQ,HYP-FCR-02,2023-07-03,2023-07-03T16:50:00+00:00,low_sweep_window_expired,2023-07-03T16:30:00+00:00,baseline,1036.4461208800121
QQQ,HYP-FCR-02,2023-07-19,2023-07-19T14:35:00+00:00,low_sweep_window_expired,2023-07-19T14:15:00+00:00,baseline,1040.9276648400125
QQQ,HYP-FCR-02,2023-07-25,2023-07-25T14:20:00+00:00,high_sweep_window_expired,2023-07-25T14:00:00+00:00,baseline,1037.1034850400126
QQQ,HYP-FCR-02,2023-07-28,2023-07-28T14:55:00+00:00,high_sweep_window_expired,2023-07-28T14:35:00+00:00,baseline,1033.5003190000127
QQQ,HYP-FCR-02,2023-08-01,2023-08-01T14:25:00+00:00,high_sweep_window_expired,2023-08-01T14:05:00+00:00,baseline,1032.1471830000128
QQQ,HYP-FCR-02,2023-08-04,2023-08-04T14:35:00+00:00,low_sweep_window_expired,2023-08-04T14:15:00+00:00,baseline,1035.3250630000125
QQQ,HYP-FCR-02,2023-08-10,2023-08-10T14:35:00+00:00,high_sweep_window_expired,2023-08-10T14:15:00+00:00,baseline,1037.161614240013
QQQ,HYP-FCR-02,2023-08-18,2023-08-18T14:35:00+00:00,low_sweep_window_expired,2023-08-18T14:15:00+00:00,baseline,1029.8977912400135
QQQ,HYP-FCR-02,2023-08-25,2023-08-25T14:40:00+00:00,high_sweep_window_expired,2023-08-25T14:20:00+00:00,baseline,1028.8349582400137
QQQ,HYP-FCR-02,2023-08-28,2023-08-28T15:10:00+00:00,low_sweep_window_expired,2023-08-28T14:50:00+00:00,baseline,1030.5395192400138
QQQ,HYP-FCR-02,2023-09-18,2023-09-18T14:40:00+00:00,high_sweep_window_expired,2023-09-18T14:20:00+00:00,baseline,1027.998720560014
QQQ,HYP-FCR-02,2023-09-29,2023-09-29T14:25:00+00:00,high_sweep_window_expired,2023-09-29T14:05:00+00:00,baseline,1029.5990955600141
QQQ,HYP-FCR-02,2023-09-29,2023-09-29T14:45:00+00:00,low_sweep_window_expired,2023-09-29T14:25:00+00:00,baseline,1029.5990955600141
QQQ,HYP-FCR-02,2023-10-02,2023-10-02T14:45:00+00:00,high_sweep_window_expired,2023-10-02T14:25:00+00:00,baseline,1029.5990955600141
QQQ,HYP-FCR-02,2023-10-12,2023-10-12T17:20:00+00:00,high_sweep_window_expired,2023-10-12T17:00:00+00:00,baseline,1028.8451425800142
QQQ,HYP-FCR-02,2023-10-18,2023-10-18T14:20:00+00:00,low_sweep_window_expired,2023-10-18T14:00:00+00:00,baseline,1028.8451425800142
QQQ,HYP-FCR-02,2023-10-25,2023-10-25T14:45:00+00:00,low_sweep_window_expired,2023-10-25T14:25:00+00:00,baseline,1035.7952689800143
QQQ,HYP-FCR-02,2023-10-27,2023-10-27T14:45:00+00:00,high_sweep_window_expired,2023-10-27T14:25:00+00:00,baseline,1031.2365909800144
QQQ,HYP-FCR-02,2023-10-31,2023-10-31T15:20:00+00:00,high_sweep_window_expired,2023-10-31T15:00:00+00:00,baseline,1026.2164932200144
QQQ,HYP-FCR-02,2023-11-06,2023-11-06T15:35:00+00:00,low_sweep_window_expired,2023-11-06T15:15:00+00:00,baseline,1026.4152262200143
QQQ,HYP-FCR-02,2023-11-15,2023-11-15T16:10:00+00:00,high_sweep_window_expired,2023-11-15T15:50:00+00:00,baseline,1021.0151942200146
QQQ,HYP-FCR-02,2023-11-16,2023-11-16T15:25:00+00:00,high_sweep_window_expired,2023-11-16T15:05:00+00:00,baseline,1019.3707892200147
QQQ,HYP-FCR-02,2023-11-24,2023-11-24T16:50:00+00:00,low_sweep_window_expired,2023-11-24T16:30:00+00:00,baseline,1016.5330595200148
QQQ,HYP-FCR-02,2023-12-01,2023-12-01T15:25:00+00:00,high_sweep_window_expired,2023-12-01T15:05:00+00:00,baseline,1011.506535500015
QQQ,HYP-FCR-02,2023-12-01,2023-12-01T15:50:00+00:00,low_sweep_window_expired,2023-12-01T15:30:00+00:00,baseline,1011.506535500015
QQQ,HYP-FCR-02,2023-12-04,2023-12-04T17:30:00+00:00,low_sweep_window_expired,2023-12-04T17:10:00+00:00,baseline,1011.506535500015
QQQ,HYP-FCR-02,2023-12-13,2023-12-13T17:25:00+00:00,low_sweep_window_expired,2023-12-13T17:05:00+00:00,baseline,1005.8881634800151
QQQ,HYP-FCR-02,2023-12-13,2023-12-13T19:20:00+00:00,low_sweep_window_expired,2023-12-13T19:00:00+00:00,baseline,1005.8881634800151
QQQ,HYP-FCR-02,2023-12-18,2023-12-18T16:00:00+00:00,high_sweep_window_expired,2023-12-18T15:40:00+00:00,baseline,1008.1662554800151
QQQ,HYP-FCR-02,2023-12-27,2023-12-27T15:20:00+00:00,high_sweep_window_expired,2023-12-27T15:00:00+00:00,baseline,1003.0793664600152
QQQ,HYP-FCR-02,2024-01-03,2024-01-03T15:25:00+00:00,high_sweep_window_expired,2024-01-03T15:05:00+00:00,baseline,998.2691864600152
QQQ,HYP-FCR-02,2024-01-04,2024-01-04T19:35:00+00:00,high_sweep_window_expired,2024-01-04T19:15:00+00:00,baseline,995.8094364600153
QQQ,HYP-FCR-02,2024-01-12,2024-01-12T19:15:00+00:00,low_sweep_window_expired,2024-01-12T18:55:00+00:00,baseline,1002.4348233800155
QQQ,HYP-FCR-02,2024-01-17,2024-01-17T15:20:00+00:00,low_sweep_window_expired,2024-01-17T15:00:00+00:00,baseline,1000.5312813800156
QQQ,HYP-FCR-02,2024-01-26,2024-01-26T15:35:00+00:00,low_sweep_window_expired,2024-01-26T15:15:00+00:00,baseline,1000.4630514800158
QQQ,HYP-FCR-02,2024-02-01,2024-02-01T15:20:00+00:00,low_sweep_window_expired,2024-02-01T15:00:00+00:00,baseline,997.1058804800161
QQQ,HYP-FCR-02,2024-02-01,2024-02-01T16:10:00+00:00,high_sweep_window_expired,2024-02-01T15:50:00+00:00,baseline,997.1058804800161
QQQ,HYP-FCR-02,2024-02-08,2024-02-08T19:40:00+00:00,high_sweep_window_expired,2024-02-08T19:20:00+00:00,baseline,999.786546480016
QQQ,HYP-FCR-02,2024-02-27,2024-02-27T15:40:00+00:00,high_sweep_window_expired,2024-02-27T15:20:00+00:00,baseline,1004.6030435000162
QQQ,HYP-FCR-02,2024-02-27,2024-02-27T18:55:00+00:00,low_sweep_window_expired,2024-02-27T18:35:00+00:00,baseline,1004.6030435000162
QQQ,HYP-FCR-02,2024-03-08,2024-03-08T16:15:00+00:00,high_sweep_window_expired,2024-03-08T15:55:00+00:00,baseline,1002.4938825400163
QQQ,HYP-FCR-02,2024-03-21,2024-03-21T15:00:00+00:00,low_sweep_window_expired,2024-03-21T14:40:00+00:00,baseline,1004.9474395400165
QQQ,HYP-FCR-02,2024-03-21,2024-03-21T15:25:00+00:00,low_sweep_window_expired,2024-03-21T15:05:00+00:00,baseline,1004.9474395400165
QQQ,HYP-FCR-02,2024-03-21,2024-03-21T16:50:00+00:00,high_sweep_window_expired,2024-03-21T16:30:00+00:00,baseline,1004.9474395400165
QQQ,HYP-FCR-02,2024-03-22,2024-03-22T14:40:00+00:00,high_sweep_window_expired,2024-03-22T14:20:00+00:00,baseline,1004.9474395400165
QQQ,HYP-FCR-02,2024-03-26,2024-03-26T14:40:00+00:00,high_sweep_window_expired,2024-03-26T14:20:00+00:00,baseline,1004.1541730400165
QQQ,HYP-FCR-02,2024-03-26,2024-03-26T15:20:00+00:00,low_sweep_window_expired,2024-03-26T15:00:00+00:00,baseline,1004.1541730400165
QQQ,HYP-FCR-02,2024-04-29,2024-04-29T19:35:00+00:00,low_sweep_window_expired,2024-04-29T19:15:00+00:00,baseline,1000.7930677800169
QQQ,HYP-FCR-02,2024-04-30,2024-04-30T14:20:00+00:00,high_sweep_window_expired,2024-04-30T14:00:00+00:00,baseline,1000.7930677800169
QQQ,HYP-FCR-02,2024-05-01,2024-05-01T14:45:00+00:00,low_sweep_window_expired,2024-05-01T14:25:00+00:00,baseline,998.640529780017
QQQ,HYP-FCR-02,2024-05-06,2024-05-06T14:25:00+00:00,high_sweep_window_expired,2024-05-06T14:05:00+00:00,baseline,991.3686217800173
QQQ,HYP-FCR-02,2024-05-06,2024-05-06T15:00:00+00:00,high_sweep_window_expired,2024-05-06T14:40:00+00:00,baseline,991.3686217800173
QQQ,HYP-FCR-02,2024-05-08,2024-05-08T17:25:00+00:00,high_sweep_window_expired,2024-05-08T17:05:00+00:00,baseline,990.9773097800172
QQQ,HYP-FCR-02,2024-05-22,2024-05-22T14:20:00+00:00,high_sweep_window_expired,2024-05-22T14:00:00+00:00,baseline,986.8984806000175
QQQ,HYP-FCR-02,2024-05-28,2024-05-28T17:10:00+00:00,high_sweep_window_expired,2024-05-28T16:50:00+00:00,baseline,984.8933206000174
QQQ,HYP-FCR-02,2024-05-30,2024-05-30T17:25:00+00:00,low_sweep_window_expired,2024-05-30T17:05:00+00:00,baseline,980.7266446000175
QQQ,HYP-FCR-02,2024-06-03,2024-06-03T14:30:00+00:00,low_sweep_window_expired,2024-06-03T14:10:00+00:00,baseline,980.7266446000175
QQQ,HYP-FCR-02,2024-06-04,2024-06-04T14:20:00+00:00,high_sweep_window_expired,2024-06-04T14:00:00+00:00,baseline,980.7266446000175
QQQ,HYP-FCR-02,2024-06-04,2024-06-04T14:40:00+00:00,low_sweep_window_expired,2024-06-04T14:20:00+00:00,baseline,980.7266446000175
QQQ,HYP-FCR-02,2024-06-04,2024-06-04T15:00:00+00:00,high_sweep_window_expired,2024-06-04T14:40:00+00:00,baseline,980.7266446000175
QQQ,HYP-FCR-02,2024-06-04,2024-06-04T15:55:00+00:00,low_sweep_window_expired,2024-06-04T15:35:00+00:00,baseline,980.7266446000175
QQQ,HYP-FCR-02,2024-06-05,2024-06-05T14:20:00+00:00,low_sweep_window_expired,2024-06-05T14:00:00+00:00,baseline,982.8455906000177
QQQ,HYP-FCR-02,2024-06-06,2024-06-06T14:20:00+00:00,low_sweep_window_expired,2024-06-06T14:00:00+00:00,baseline,982.8455906000177
QQQ,HYP-FCR-02,2024-06-06,2024-06-06T18:35:00+00:00,low_sweep_window_expired,2024-06-06T18:15:00+00:00,baseline,982.8455906000177
QQQ,HYP-FCR-02,2024-06-27,2024-06-27T14:35:00+00:00,high_sweep_window_expired,2024-06-27T14:15:00+00:00,baseline,971.7659077200177
QQQ,HYP-FCR-02,2024-07-23,2024-07-23T14:45:00+00:00,high_sweep_window_expired,2024-07-23T14:25:00+00:00,baseline,985.3005250600182
QQQ,HYP-FCR-02,2024-07-26,2024-07-26T14:20:00+00:00,high_sweep_window_expired,2024-07-26T14:00:00+00:00,baseline,996.0444980600182
QQQ,HYP-FCR-02,2024-08-09,2024-08-09T14:20:00+00:00,low_sweep_window_expired,2024-08-09T14:00:00+00:00,baseline,981.6460785600185
QQQ,HYP-FCR-02,2024-08-13,2024-08-13T14:30:00+00:00,high_sweep_window_expired,2024-08-13T14:10:00+00:00,baseline,978.5168245600187
QQQ,HYP-FCR-02,2024-08-23,2024-08-23T15:05:00+00:00,high_sweep_window_expired,2024-08-23T14:45:00+00:00,baseline,983.7325525600189
QQQ,HYP-FCR-02,2024-08-23,2024-08-23T15:30:00+00:00,low_sweep_window_expired,2024-08-23T15:10:00+00:00,baseline,983.7325525600189
QQQ,HYP-FCR-02,2024-08-28,2024-08-28T14:25:00+00:00,low_sweep_window_expired,2024-08-28T14:05:00+00:00,baseline,987.481346560019
QQQ,HYP-FCR-02,2024-08-29,2024-08-29T14:20:00+00:00,high_sweep_window_expired,2024-08-29T14:00:00+00:00,baseline,987.481346560019
QQQ,HYP-FCR-02,2024-08-30,2024-08-30T14:25:00+00:00,high_sweep_window_expired,2024-08-30T14:05:00+00:00,baseline,985.010598560019
QQQ,HYP-FCR-02,2024-08-30,2024-08-30T15:00:00+00:00,high_sweep_window_expired,2024-08-30T14:40:00+00:00,baseline,985.010598560019
QQQ,HYP-FCR-02,2024-09-04,2024-09-04T14:20:00+00:00,low_sweep_window_expired,2024-09-04T14:00:00+00:00,baseline,987.2702915600191
QQQ,HYP-FCR-02,2024-09-25,2024-09-25T15:30:00+00:00,high_sweep_window_expired,2024-09-25T15:10:00+00:00,baseline,990.8486464800199
QQQ,HYP-FCR-02,2024-09-25,2024-09-25T16:00:00+00:00,high_sweep_window_expired,2024-09-25T15:40:00+00:00,baseline,990.8486464800199
QQQ,HYP-FCR-02,2024-09-25,2024-09-25T17:20:00+00:00,low_sweep_window_expired,2024-09-25T17:00:00+00:00,baseline,990.8486464800199
QQQ,HYP-FCR-02,2024-10-18,2024-10-18T14:30:00+00:00,high_sweep_window_expired,2024-10-18T14:10:00+00:00,baseline,976.6023832600201
QQQ,HYP-FCR-02,2024-10-24,2024-10-24T14:20:00+00:00,high_sweep_window_expired,2024-10-24T14:00:00+00:00,baseline,971.2861573500202
QQQ,HYP-FCR-02,2024-11-01,2024-11-01T18:25:00+00:00,high_sweep_window_expired,2024-11-01T18:05:00+00:00,baseline,967.5917133600203
QQQ,HYP-FCR-02,2024-11-08,2024-11-08T16:20:00+00:00,low_sweep_window_expired,2024-11-08T16:00:00+00:00,baseline,965.5132838600206
QQQ,HYP-FCR-02,2024-11-12,2024-11-12T15:25:00+00:00,low_sweep_window_expired,2024-11-12T15:05:00+00:00,baseline,964.3178808700206
QQQ,HYP-FCR-02,2024-11-12,2024-11-12T19:35:00+00:00,low_sweep_window_expired,2024-11-12T19:15:00+00:00,baseline,964.3178808700206
QQQ,HYP-FCR-02,2024-11-26,2024-11-26T15:45:00+00:00,low_sweep_window_expired,2024-11-26T15:25:00+00:00,baseline,956.9326013800205
QQQ,HYP-FCR-02,2024-11-26,2024-11-26T16:35:00+00:00,low_sweep_window_expired,2024-11-26T16:15:00+00:00,baseline,956.9326013800205
QQQ,HYP-FCR-02,2024-12-05,2024-12-05T16:10:00+00:00,low_sweep_window_expired,2024-12-05T15:50:00+00:00,baseline,955.0579923800204
QQQ,HYP-FCR-02,2024-12-17,2024-12-17T16:00:00+00:00,low_sweep_window_expired,2024-12-17T15:40:00+00:00,baseline,954.8158987400207
QQQ,HYP-FCR-02,2022-01-19,2022-01-19T15:20:00+00:00,high_sweep_window_expired,2022-01-19T15:00:00+00:00,stress,986.1640460000006
QQQ,HYP-FCR-02,2022-01-24,2022-01-24T15:40:00+00:00,low_sweep_window_expired,2022-01-24T15:20:00+00:00,stress,978.0679896400007
QQQ,HYP-FCR-02,2022-02-02,2022-02-02T15:55:00+00:00,low_sweep_window_expired,2022-02-02T15:35:00+00:00,stress,996.9441388200011
QQQ,HYP-FCR-02,2022-02-03,2022-02-03T16:00:00+00:00,high_sweep_window_expired,2022-02-03T15:40:00+00:00,stress,999.0598048200011
QQQ,HYP-FCR-02,2022-02-10,2022-02-10T16:30:00+00:00,high_sweep_window_expired,2022-02-10T16:10:00+00:00,stress,1011.5698246600014
QQQ,HYP-FCR-02,2022-03-10,2022-03-10T15:40:00+00:00,high_sweep_window_expired,2022-03-10T15:20:00+00:00,stress,1032.6851577200023
QQQ,HYP-FCR-02,2022-03-24,2022-03-24T14:25:00+00:00,high_sweep_window_expired,2022-03-24T14:05:00+00:00,stress,1052.634280680003
QQQ,HYP-FCR-02,2022-04-01,2022-04-01T14:20:00+00:00,low_sweep_window_expired,2022-04-01T14:00:00+00:00,stress,1067.145054040004
QQQ,HYP-FCR-02,2022-04-04,2022-04-04T14:30:00+00:00,high_sweep_window_expired,2022-04-04T14:10:00+00:00,stress,1064.576302040004
QQQ,HYP-FCR-02,2022-04-07,2022-04-07T14:20:00+00:00,high_sweep_window_expired,2022-04-07T14:00:00+00:00,stress,1060.2522340400042
QQQ,HYP-FCR-02,2022-05-19,2022-05-19T14:45:00+00:00,high_sweep_window_expired,2022-05-19T14:25:00+00:00,stress,1036.676946200006
QQQ,HYP-FCR-02,2022-05-23,2022-05-23T14:45:00+00:00,low_sweep_window_expired,2022-05-23T14:25:00+00:00,stress,1031.405546600006
QQQ,HYP-FCR-02,2022-06-03,2022-06-03T14:20:00+00:00,high_sweep_window_expired,2022-06-03T14:00:00+00:00,stress,1023.5645606000062
QQQ,HYP-FCR-02,2022-06-21,2022-06-21T16:10:00+00:00,high_sweep_window_expired,2022-06-21T15:50:00+00:00,stress,1023.7821089800073
QQQ,HYP-FCR-02,2022-06-21,2022-06-21T17:55:00+00:00,high_sweep_window_expired,2022-06-21T17:35:00+00:00,stress,1023.7821089800073
QQQ,HYP-FCR-02,2022-06-21,2022-06-21T19:40:00+00:00,high_sweep_window_expired,2022-06-21T19:20:00+00:00,stress,1023.7821089800073
QQQ,HYP-FCR-02,2022-07-06,2022-07-06T15:50:00+00:00,low_sweep_window_expired,2022-07-06T15:30:00+00:00,stress,1025.307654860008
QQQ,HYP-FCR-02,2022-07-07,2022-07-07T14:35:00+00:00,high_sweep_window_expired,2022-07-07T14:15:00+00:00,stress,1020.4475918600081
QQQ,HYP-FCR-02,2022-07-11,2022-07-11T14:20:00+00:00,low_sweep_window_expired,2022-07-11T14:00:00+00:00,stress,1018.2054098600082
QQQ,HYP-FCR-02,2022-07-12,2022-07-12T15:10:00+00:00,low_sweep_window_expired,2022-07-12T14:50:00+00:00,stress,1018.2054098600082
QQQ,HYP-FCR-02,2022-07-14,2022-07-14T15:05:00+00:00,low_sweep_window_expired,2022-07-14T14:45:00+00:00,stress,1018.2054098600082
QQQ,HYP-FCR-02,2022-07-15,2022-07-15T14:20:00+00:00,high_sweep_window_expired,2022-07-15T14:00:00+00:00,stress,1015.7048258600084
QQQ,HYP-FCR-02,2022-07-15,2022-07-15T16:05:00+00:00,high_sweep_window_expired,2022-07-15T15:45:00+00:00,stress,1015.7048258600084
QQQ,HYP-FCR-02,2022-07-15,2022-07-15T18:20:00+00:00,high_sweep_window_expired,2022-07-15T18:00:00+00:00,stress,1015.7048258600084
QQQ,HYP-FCR-02,2022-07-28,2022-07-28T14:50:00+00:00,low_sweep_window_expired,2022-07-28T14:30:00+00:00,stress,1001.9577806600089
QQQ,HYP-FCR-02,2022-08-02,2022-08-02T14:30:00+00:00,low_sweep_window_expired,2022-08-02T14:10:00+00:00,stress,993.9768826600092
QQQ,HYP-FCR-02,2022-08-08,2022-08-08T14:20:00+00:00,high_sweep_window_expired,2022-08-08T14:00:00+00:00,stress,998.078945500009
QQQ,HYP-FCR-02,2022-08-09,2022-08-09T14:45:00+00:00,low_sweep_window_expired,2022-08-09T14:25:00+00:00,stress,994.2127255000091
QQQ,HYP-FCR-02,2022-08-10,2022-08-10T14:40:00+00:00,low_sweep_window_expired,2022-08-10T14:20:00+00:00,stress,988.9129495600092
QQQ,HYP-FCR-02,2022-08-18,2022-08-18T14:20:00+00:00,low_sweep_window_expired,2022-08-18T14:00:00+00:00,stress,991.9122915600097
QQQ,HYP-FCR-02,2022-08-23,2022-08-23T14:55:00+00:00,high_sweep_window_expired,2022-08-23T14:35:00+00:00,stress,991.9122915600097
QQQ,HYP-FCR-02,2022-08-26,2022-08-26T14:30:00+00:00,high_sweep_window_expired,2022-08-26T14:10:00+00:00,stress,989.1309795600099
QQQ,HYP-FCR-02,2022-09-07,2022-09-07T14:45:00+00:00,low_sweep_window_expired,2022-09-07T14:25:00+00:00,stress,969.5364875600104
QQQ,HYP-FCR-02,2022-09-12,2022-09-12T14:55:00+00:00,high_sweep_window_expired,2022-09-12T14:35:00+00:00,stress,962.7413517000107
QQQ,HYP-FCR-02,2022-09-12,2022-09-12T15:50:00+00:00,high_sweep_window_expired,2022-09-12T15:30:00+00:00,stress,962.7413517000107
QQQ,HYP-FCR-02,2022-09-12,2022-09-12T16:30:00+00:00,low_sweep_window_expired,2022-09-12T16:10:00+00:00,stress,962.7413517000107
QQQ,HYP-FCR-02,2022-09-16,2022-09-16T15:05:00+00:00,high_sweep_window_expired,2022-09-16T14:45:00+00:00,stress,960.369461700011
QQQ,HYP-FCR-02,2022-09-16,2022-09-16T16:45:00+00:00,low_sweep_window_expired,2022-09-16T16:25:00+00:00,stress,960.369461700011
QQQ,HYP-FCR-02,2022-09-19,2022-09-19T14:30:00+00:00,high_sweep_window_expired,2022-09-19T14:10:00+00:00,stress,960.369461700011
QQQ,HYP-FCR-02,2022-09-20,2022-09-20T14:25:00+00:00,high_sweep_window_expired,2022-09-20T14:05:00+00:00,stress,955.9881807000113
QQQ,HYP-FCR-02,2022-09-22,2022-09-22T14:40:00+00:00,low_sweep_window_expired,2022-09-22T14:20:00+00:00,stress,954.4165332000117
