symbol,session_date,direction,opening_high,opening_low,last_sweep_time,signal_time,signal_close,fvg_size,stop,target,intended_quantity,actual_quantity,entry_time,entry_price,exit_time,exit_price,exit_reason,gross_pnl,commission,slippage_cost,net_pnl,intended_R,realized_R,intended_risk,realized_risk,risk_percent_intended,risk_percent_realized,quantity_rejection_reason,hypothesis_id,scenario,equity_before,equity_after,fvg_size_ticks,atr_14,fvg_size_normalized_by_atr,bars_since_last_sweep,confirmation_offset_bars,sweep_depth_ticks,stop_distance,minutes_between_last_touch_and_confirmation,original_body_stop,structural_stop_distance_from_original,structural_segment_bars,year,entry_hour
SPY,2023-09-12,long,447.82,446.79,2023-09-12T15:30:00+00:00,2023-09-12T15:35:00+00:00,446.87,0.10050000000001091,446.72,447.16999999999996,2,2,2023-09-12T15:40:00+00:00,446.88,2023-09-12T15:52:00+00:00,447.15999999999997,TAKE_PROFIT,0.5599999999999454,0.178808,0.03999999999996362,0.38119199999994546,1.8666666666667677,1.2706400000000109,5.208095534100046,0.2999999999999545,0.005,0.0002880131499467533,,HYP-FCR-04,baseline,1041.6191068200092,1042.0002988200092,10.050000000001091,0.3817499999999906,0.26326129666015297,1,1,6.000000000000227,0.14999999999997726,5.0,446.41,0.3100000000000023,2,2023,11
QQQ,2023-09-12,long,376.675,374.93,2023-09-12T17:20:00+00:00,2023-09-12T17:25:00+00:00,375.31,0.5,374.73,376.46999999999997,2,2,2023-09-12T17:30:00+00:00,375.32,2023-09-12T17:42:00+00:00,374.72,STOP_LOSS,-1.1999999999999318,0.150008,0.03999999999996362,-1.3500079999999317,-1.0344827586206593,-1.163799999999973,5.240912045450064,1.1599999999999682,0.005,0.0011066776068175297,,HYP-FCR-04,baseline,1048.1824090900127,1046.8324010900128,50.0,0.3698999999999931,1.3517166801838585,1,1,18.999999999999773,0.5799999999999841,5.0,374.4012,0.3288000000000011,2,2023,13
QQQ,2023-09-13,long,374.44,372.78,2023-09-13T14:20:00+00:00,2023-09-13T14:25:00+00:00,373.5182,0.5199999999999818,372.13,376.29459999999995,2,2,2023-09-13T14:30:00+00:00,373.55,2023-09-13T19:59:00+00:00,374.23,FORCED_SESSION_CLOSE,1.3600000000000136,0.149556,0.08360000000004675,1.2104440000000136,0.4898429621092169,0.4359760841377424,5.234162005450064,2.776399999999967,0.005,0.00265219150372977,,HYP-FCR-04,baseline,1046.8324010900128,1048.0428450900129,51.99999999999818,0.895716666666677,0.5805407215823186,1,1,63.999999999998636,1.3881999999999834,5.0,372.17,0.040000000000020464,2,2023,10
SPY,2023-09-13,long,447.26,445.99,2023-09-13T14:25:00+00:00,2023-09-13T14:30:00+00:00,446.37,0.2400000000000091,445.725,447.65999999999997,2,2,2023-09-13T14:35:00+00:00,446.38,2023-09-13T17:45:00+00:00,447.65,TAKE_PROFIT,2.5399999999999636,0.178806,0.03999999999996362,2.361193999999964,1.9689922480620428,1.8303829457364578,5.210001494100046,1.2899999999999636,0.005,0.0012380034837425635,,HYP-FCR-04,baseline,1042.0002988200092,1044.3614928200093,24.00000000000091,0.6469846153846106,0.37095163361394173,1,1,25.499999999999545,0.6449999999999818,5.0,445.23,0.49500000000000455,2,2023,10
QQQ,2023-09-14,long,376.44,374.0,2023-09-14T14:20:00+00:00,2023-09-14T14:30:00+00:00,375.61,0.11000000000001364,373.88,379.07000000000005,2,2,2023-09-14T14:35:00+00:00,375.63,2023-09-14T19:59:00+00:00,377.27,FORCED_SESSION_CLOSE,3.2799999999999727,0.15058,0.05999999999994543,3.1294199999999726,0.9479768786126989,0.9044566473988265,5.240214225450065,3.4600000000000364,0.005,0.0033013917476845795,,HYP-FCR-04,baseline,1048.0428450900129,1051.1722650900128,11.000000000001364,0.8386461538461538,0.13116378045202684,2,2,11.000000000001364,1.7300000000000182,10.0,374.03000000000003,0.1500000000000341,3,2023,10
SPY,2023-09-14,long,449.31,448.0696,2023-09-14T14:20:00+00:00,2023-09-14T14:30:00+00:00,448.765,0.040000000000020464,447.705,450.885,2,2,2023-09-14T14:35:00+00:00,448.78,2023-09-14T19:04:00+00:00,450.875,TAKE_PROFIT,4.190000000000055,0.179931,0.049999999999954525,4.010069000000055,1.9764150943396441,1.8915419811320973,5.2218074641000465,2.1200000000000045,0.005,0.0020299484561380476,,HYP-FCR-04,baseline,1044.3614928200093,1048.3715618200094,4.000000000002046,0.5811846153846082,0.06882494639599128,2,2,35.46000000000049,1.0600000000000023,10.0,447.86,0.15500000000002956,3,2023,10
QQQ,2023-09-18,short,371.2,369.03,2023-09-18T14:20:00+00:00,2023-09-18T14:40:00+00:00,369.96,0.015000000000043201,371.33,367.21999999999997,2,2,2023-09-18T14:45:00+00:00,369.94,2023-09-18T15:31:00+00:00,371.34,STOP_LOSS,-2.7999999999999545,0.148256,0.05999999999994543,-2.9482559999999545,-1.0218978102189582,-1.0760058394160381,5.255861325450065,2.740000000000009,0.005,0.002606613674082602,,HYP-FCR-04,baseline,1051.1722650900128,1048.224009090013,1.50000000000432,0.6752928571428478,0.022212585016089074,4,4,12.000000000000455,1.3700000000000045,20.0,370.5,0.8299999999999841,5,2023,10
SPY,2023-09-18,short,443.76,442.56,2023-09-18T15:00:00+00:00,2023-09-18T15:10:00+00:00,443.45,0.023000000000024556,443.84999999999997,442.65000000000003,2,2,2023-09-18T15:15:00+00:00,443.43,2023-09-18T15:19:00+00:00,443.85999999999996,STOP_LOSS,-0.8599999999999,0.177458,0.05999999999994543,-1.0374579999999,-1.074999999999936,-1.2968224999999487,5.241857809100047,0.7999999999999545,0.005,0.000763088230484931,,HYP-FCR-04,baseline,1048.3715618200094,1047.3341038200097,2.3000000000024556,0.40887857142856127,0.05625141938758482,2,2,7.999999999998408,0.39999999999997726,10.0,443.68,0.16999999999995907,3,2023,11
QQQ,2023-09-19,long,369.765,368.09,2023-09-19T17:00:00+00:00,2023-09-19T17:05:00+00:00,368.54,0.18000000000000682,367.98,369.66,2,2,2023-09-19T17:10:00+00:00,368.53999999999996,2023-09-19T17:47:00+00:00,369.65000000000003,TAKE_PROFIT,2.220000000000141,0.14763800000000002,0.020000000000095497,2.072362000000141,1.982142857142975,1.8503232142858326,5.241120045450065,1.1200000000000045,0.005,0.0010684739047069737,,HYP-FCR-04,baseline,1048.224009090013,1050.296371090013,18.000000000000682,0.3392428571428598,0.5305933381058819,1,1,9.99999999999659,0.5600000000000023,5.0,367.82,0.160000000000025,2,2023,13
SPY,2023-09-19,long,443.25,442.15,2023-09-19T18:30:00+00:00,2023-09-19T18:35:00+00:00,443.03,0.1400000000000432,442.01,445.06999999999994,2,2,2023-09-19T18:40:00+00:00,443.03,2023-09-19T19:00:00+00:00,442.0,STOP_LOSS,-2.0599999999999454,0.177006,0.01999999999998181,-2.2370059999999454,-1.0098039215686188,-1.0965715686274438,5.236670519100048,2.0399999999999636,0.005,0.0019478025136003298,,HYP-FCR-04,baseline,1047.3341038200097,1045.0970978200098,14.00000000000432,0.3464928571428548,0.4040487332248898,1,1,12.999999999999545,1.0199999999999818,5.0,442.03000000000003,0.020000000000038654,2,2023,14
