symbol,session_date,direction,opening_high,opening_low,last_sweep_time,signal_time,signal_close,fvg_size,stop,target,intended_quantity,actual_quantity,entry_time,entry_price,exit_time,exit_price,exit_reason,gross_pnl,commission,slippage_cost,net_pnl,intended_R,realized_R,intended_risk,realized_risk,risk_percent_intended,risk_percent_realized,quantity_rejection_reason,hypothesis_id,scenario,equity_before,equity_after,fvg_size_ticks,atr_14,fvg_size_normalized_by_atr,bars_since_last_sweep,confirmation_offset_bars,sweep_depth_ticks,stop_distance,minutes_between_last_touch_and_confirmation,original_body_stop,structural_stop_distance_from_original,structural_segment_bars,year,entry_hour
SPY,2023-05-22,long,420.39,418.62,2023-05-22T14:55:00+00:00,2023-05-22T15:00:00+00:00,419.07,0.10000000000002274,418.02,421.17,2,2,2023-05-22T15:05:00+00:00,419.09999999999997,2023-05-22T19:59:00+00:00,418.75,FORCED_SESSION_CLOSE,-0.6999999999999318,0.5027099999999999,0.11999999999989086,-1.2027099999999318,-0.33333333333329723,-0.5727190476190089,4.603326473300122,2.1000000000000227,0.005,0.0022809592282670905,,HYP-FCR-04,severe,920.6652946600244,919.4625846600245,10.000000000002274,0.6317857142857122,0.15828151498025134,1,1,59.00000000000318,1.0500000000000114,5.0,418.37,0.35000000000002274,2,2023,11
QQQ,2023-05-23,short,337.0338,335.7,2023-05-23T14:00:00+00:00,2023-05-23T14:55:00+00:00,336.27,0.09499999999997044,337.07,334.66999999999996,2,2,2023-05-23T15:00:00+00:00,336.24,2023-05-23T16:47:00+00:00,334.69999999999993,TAKE_PROFIT,3.0800000000001546,0.4025639999999999,0.11999999999989086,2.6774360000001547,1.9250000000000693,1.673397500000073,4.759419769500157,1.6000000000000227,0.005,0.0016808771630665157,,HYP-FCR-04,severe,951.8839539000314,954.5613899000316,9.499999999997044,0.4124857142857122,0.23031100644171104,11,11,2.62000000000171,0.8000000000000114,55.0,336.64,0.4300000000000068,12,2023,11
SPY,2023-05-23,short,418.07,416.84,2023-05-23T14:00:00+00:00,2023-05-23T14:55:00+00:00,417.382,0.045000000000015916,418.14,415.86600000000004,2,2,2023-05-23T15:00:00+00:00,417.35,2023-05-23T17:29:00+00:00,415.896,TAKE_PROFIT,2.9080000000000155,0.4999476,0.12399999999990996,2.4080524000000154,1.9182058047493977,1.5884250659631098,4.597312923300122,1.5159999999999627,0.005,0.0016487892224135588,,HYP-FCR-04,severe,919.4625846600245,921.8706370600245,4.500000000001592,0.4111142857142909,0.10945861421923256,11,11,6.000000000000227,0.7579999999999814,55.0,417.71999999999997,0.4200000000000159,12,2023,11
SPY,2023-05-24,long,412.49,410.97,2023-05-24T15:20:00+00:00,2023-05-24T15:25:00+00:00,411.21,0.25,410.62,412.38999999999993,2,2,2023-05-24T15:30:00+00:00,411.24499999999995,2023-05-24T15:43:00+00:00,410.59000000000003,STOP_LOSS,-1.3099999999998317,0.49310099999999996,0.12999999999988177,-1.8031009999998318,-1.1101694915253282,-1.5280516949151763,4.609353185300122,1.17999999999995,0.005,0.0012800060578598495,,HYP-FCR-04,severe,921.8706370600245,920.0675360600246,25.0,0.5325714285714339,0.4694206008583644,1,1,34.00000000000318,0.589999999999975,5.0,410.45,0.17000000000001592,2,2023,11
QQQ,2023-05-24,long,332.19,330.86,2023-05-24T17:35:00+00:00,2023-05-24T17:40:00+00:00,331.228,0.14679999999998472,330.62,332.444,2,2,2023-05-24T17:45:00+00:00,331.26,2023-05-24T18:27:00+00:00,330.59000000000003,STOP_LOSS,-1.3399999999999181,0.39710999999999996,0.12399999999990996,-1.7371099999999182,-1.1019736842104515,-1.4285444078946599,4.772806949500158,1.2160000000000082,0.005,0.0012738834954631427,,HYP-FCR-04,severe,954.5613899000316,952.8242799000317,14.679999999998472,0.31190000000000445,0.47066367425451305,1,1,23.00000000000182,0.6080000000000041,5.0,330.42,0.19999999999998863,2,2023,13
SPY,2023-05-25,long,414.8,412.59,2023-05-25T14:25:00+00:00,2023-05-25T14:40:00+00:00,413.7001,0.06999999999999318,412.48,416.1403,2,2,2023-05-25T14:45:00+00:00,413.73999999999995,2023-05-25T18:01:00+00:00,416.11030000000005,TAKE_PROFIT,4.7406000000001995,0.49791018,0.1397999999998092,4.2426898200002,1.9427096139661466,1.738664789771409,4.6003376803001235,2.4402000000000044,0.005,0.002652196609881046,,HYP-FCR-04,severe,920.0675360600246,924.3102258800249,6.999999999999318,0.6528571428571378,0.10722100656454181,3,3,9.99999999999659,1.2201000000000022,15.0,413.02,0.5399999999999636,4,2023,10
QQQ,2023-05-25,short,339.42,336.665,2023-05-25T15:30:00+00:00,2023-05-25T15:35:00+00:00,338.9,0.17000000000001592,339.47499999999997,337.75,2,2,2023-05-25T15:40:00+00:00,338.83000000000004,2023-05-25T16:16:00+00:00,339.50499999999994,STOP_LOSS,-1.3499999999997954,0.407001,0.1999999999998181,-1.7570009999997953,-1.1739130434781062,-1.5278269565215914,4.764121399500159,1.1499999999999773,0.005,0.001206938177646599,,HYP-FCR-04,severe,952.8242799000317,951.0672789000319,17.00000000000159,0.47400714285713874,0.3586443845029827,1,1,4.499999999995907,0.5749999999999886,5.0,339.515,0.040000000000020464,2,2023,11
QQQ,2023-05-30,long,353.93,350.65,2023-05-30T14:45:00+00:00,2023-05-30T14:55:00+00:00,351.35,0.040000000000020464,350.55,352.95000000000005,2,2,2023-05-30T15:00:00+00:00,351.375,2023-05-30T15:25:00+00:00,350.52000000000004,STOP_LOSS,-1.7099999999999227,0.42113699999999993,0.10999999999989996,-2.1311369999999226,-1.0687499999999366,-1.3319606249999327,4.755336394500159,1.6000000000000227,0.005,0.0016823205208474018,,HYP-FCR-04,severe,951.0672789000319,948.9361419000319,4.000000000002046,0.8303999999999974,0.048169556840101865,2,2,8.999999999997499,0.8000000000000114,10.0,350.67,0.12000000000000455,3,2023,11
QQQ,2023-05-31,long,350.6,348.24,2023-05-31T17:30:00+00:00,2023-05-31T17:35:00+00:00,348.81,0.12999999999999545,348.08,350.27000000000004,2,2,2023-05-31T17:40:00+00:00,348.84499999999997,2023-05-31T18:50:00+00:00,348.05,STOP_LOSS,-1.5899999999999181,0.4181369999999999,0.12999999999988177,-2.008136999999918,-1.0890410958903278,-1.3754363013697726,4.74468070950016,1.4600000000000364,0.005,0.0015385650683266353,,HYP-FCR-04,severe,948.9361419000319,946.928004900032,12.999999999999545,0.42392142857142645,0.3066606008525747,1,1,15.00000000000341,0.7300000000000182,5.0,347.55,0.5299999999999727,2,2023,13
SPY,2023-05-31,long,419.22,418.06,2023-05-31T17:35:00+00:00,2023-05-31T17:40:00+00:00,418.17,0.19999999999998863,417.38,419.75000000000006,2,2,2023-05-31T17:45:00+00:00,418.2,2023-05-31T19:59:00+00:00,417.8,FORCED_SESSION_CLOSE,-0.7999999999999545,0.5015999999999999,0.11999999999989086,-1.3015999999999543,-0.5063291139240087,-0.8237974683543802,4.621551129400125,1.580000000000041,0.005,0.001709382797854196,,HYP-FCR-04,severe,924.3102258800249,923.0086258800249,19.999999999998863,0.4078142857142869,0.4904193085087457,1,1,67.00000000000159,0.7900000000000205,5.0,417.61,0.2300000000000182,2,2023,13
